transaction_id,event_time,customer_id,account_id,transaction_type,channel,amount,currency,card_token,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country
QPY-T000467178,2026-04-30T07:53:39.109Z,QPY-C001226,QPY-A001226,CARD_PAYMENT,ECOM,1524.00,EUR,tok_K001570,M000745,5732,ES,,,D005130,175.146.100.213,ES
QPY-T000467179,2026-04-30T07:53:40.291Z,QPY-C000601,QPY-A000601,CARD_PAYMENT,ECOM,28.82,EUR,tok_K000768,M000292,4812,PT,,,D000854,79.3.11.41,PT
QPY-T000467180,2026-04-30T07:54:03.571Z,QPY-C002187,QPY-A002187,CARD_PAYMENT,POS,79.62,EUR,tok_K002828,M000280,7011,ES,,,,,
QPY-T000467181,2026-04-30T07:54:24.820Z,QPY-C001010,QPY-A001010,CARD_PAYMENT,ECOM,28.61,EUR,tok_K001291,M000525,7995,ES,,,D001446,175.56.154.66,ES
QPY-T000467182,2026-04-30T07:54:25.943Z,QPY-C001884,QPY-A001884,CARD_PAYMENT,ECOM,7.79,EUR,tok_K002436,M001133,5411,ES,,,D002698,175.167.66.42,ES
QPY-T000467183,2026-04-30T07:54:28.890Z,QPY-C000465,QPY-A000465,CARD_PAYMENT,ECOM,9.41,EUR,tok_K000592,M001096,4111,FR,,,D000652,175.70.244.165,FR
QPY-T000467184,2026-04-30T07:54:36.389Z,QPY-C000904,QPY-A000904,CARD_PAYMENT,ECOM,23.79,EUR,tok_K001153,M000168,5691,DE,,,D001298,70.120.133.16,DE
QPY-T000467185,2026-04-30T07:54:58.592Z,QPY-C003390,QPY-A003390,CARD_PAYMENT,ECOM,20.54,EUR,tok_K004391,M001096,4111,FR,,,D004802,175.28.204.109,FR
QPY-T000467186,2026-04-30T07:55:03.394Z,QPY-C002747,QPY-A002747,CARD_PAYMENT,ECOM,10.40,EUR,tok_K003565,M000596,5812,IT,,,D005356,30.4.27.204,IT
QPY-T000467187,2026-04-30T07:55:33.823Z,QPY-C002477,QPY-A002477,CARD_PAYMENT,ECOM,2.55,EUR,tok_K003209,M000468,4111,DE,,,D005323,70.242.238.129,DE
QPY-T000467188,2026-04-30T07:55:34.069Z,QPY-C002424,QPY-A002424,CARD_PAYMENT,ECOM,102.90,EUR,tok_K003143,M000997,5732,FR,,,D003469,175.222.23.153,FR
QPY-T000467189,2026-04-30T07:55:34.783Z,QPY-C002403,QPY-A002403,CARD_PAYMENT,ECOM,12.36,EUR,tok_K003114,M000093,5812,ES,,,D003438,175.196.85.1,ES
QPY-T000467190,2026-04-30T07:56:02.399Z,QPY-C002635,QPY-A002635,CARD_PAYMENT,ECOM,55.28,EUR,tok_K003420,M001211,5311,DE,,,D003765,70.243.34.32,DE
QPY-T000467191,2026-04-30T07:57:05.229Z,QPY-C002559,QPY-A002559,CARD_PAYMENT,ECOM,220.50,EUR,tok_K003320,M000060,6051,IT,,,D003659,30.214.204.50,IT
QPY-T000467192,2026-04-30T07:57:42.431Z,QPY-C001816,QPY-A001816,CARD_PAYMENT,ECOM,8.39,EUR,tok_K002343,M001071,5816,DE,,,D005225,70.214.108.201,DE
QPY-T000467193,2026-04-30T07:57:48.678Z,QPY-C002118,QPY-A002118,CARD_PAYMENT,ECOM,22.11,EUR,tok_K002739,M000454,5411,IT,,,D003032,30.243.69.187,IT
QPY-T000467194,2026-04-30T07:59:03.204Z,QPY-C003323,QPY-A003323,CARD_PAYMENT,ECOM,31.86,EUR,tok_K004310,M000878,5411,PT,,,D004712,79.43.81.120,PT
QPY-T000467195,2026-04-30T07:59:08.081Z,QPY-C000212,QPY-A000212,TRANSFER,MOBILE,474.32,EUR,,,,,B009451,FR,D000303,175.118.232.29,FR
QPY-T000467196,2026-04-30T07:59:34.769Z,QPY-C001536,QPY-A001536,CARD_PAYMENT,ECOM,72.46,EUR,tok_K001970,M001038,4812,FR,,,D002195,175.13.42.246,FR
QPY-T000467197,2026-04-30T07:59:38.506Z,QPY-C000530,QPY-A000530,CARD_PAYMENT,ECOM,9.56,EUR,tok_K000675,M001088,5411,ES,,,D000750,175.87.225.56,ES
QPY-T000467198,2026-04-30T07:59:39.998Z,QPY-C002459,QPY-A002459,CARD_PAYMENT,ECOM,8.00,EUR,tok_K003186,M001099,5411,ES,,,D003522,175.174.185.176,ES
QPY-T000467199,2026-04-30T07:59:52.963Z,QPY-C002316,QPY-A002316,TRANSFER,MOBILE,100.76,EUR,,,,,B005798,ES,D003319,175.215.107.165,ES
QPY-T000467200,2026-04-30T08:00:04.946Z,QPY-C000519,QPY-A000519,CARD_PAYMENT,ECOM,10.94,EUR,tok_K000659,M000525,7995,ES,,,D000735,175.77.131.83,ES
QPY-T000467201,2026-04-30T08:00:24.129Z,QPY-C001080,QPY-A001080,CARD_PAYMENT,ECOM,9.82,EUR,tok_K001384,M001031,5411,DE,,,D001542,70.162.128.32,DE
QPY-T000467202,2026-04-30T08:01:00.968Z,QPY-C002868,QPY-A002868,CARD_PAYMENT,ECOM,29.69,EUR,tok_K003722,M000454,5411,IT,,,D004075,30.88.204.23,IT
QPY-T000467203,2026-04-30T08:01:52.686Z,QPY-C002690,QPY-A002690,CARD_PAYMENT,ECOM,28.38,EUR,tok_K003492,M000618,5541,IT,,,D003840,30.148.98.120,IT
QPY-T000467204,2026-04-30T08:01:56.689Z,QPY-C001353,QPY-A001353,CARD_PAYMENT,ECOM,15.22,EUR,tok_K001737,M000932,5812,ES,,,D001930,175.50.132.184,ES
QPY-T000467205,2026-04-30T08:01:58.174Z,QPY-C002299,QPY-A002299,CARD_PAYMENT,ECOM,31.39,EUR,tok_K002976,M000040,5311,FR,,,D005289,175.133.80.191,FR
QPY-T000467206,2026-04-30T08:02:03.659Z,QPY-C002557,QPY-A002557,CARD_PAYMENT,ECOM,35.68,EUR,tok_K003318,M000978,5691,DE,,,D005331,70.191.162.45,DE
QPY-T000467207,2026-04-30T08:02:21.625Z,QPY-C003238,QPY-A003238,CARD_PAYMENT,ECOM,135.83,EUR,tok_K004198,M000878,5411,PT,,,D004595,79.207.14.171,PT
QPY-T000467208,2026-04-30T08:02:52.448Z,QPY-C000982,QPY-A000982,CARD_PAYMENT,ECOM,26.56,EUR,tok_K001258,M000382,5816,DE,,,D001405,70.225.6.46,DE
QPY-T000467209,2026-04-30T08:02:58.712Z,QPY-C001330,QPY-A001330,CARD_PAYMENT,ECOM,18.70,EUR,tok_K001707,M000903,5812,ES,,,D005146,175.67.1.229,ES
QPY-T000467210,2026-04-30T08:03:37.255Z,QPY-C000453,QPY-A000453,CARD_PAYMENT,ECOM,53.18,EUR,tok_K000575,M000243,5732,DE,,,D000637,70.135.61.184,DE
QPY-T000467211,2026-04-30T08:03:44.176Z,QPY-C000037,QPY-A000037,TRANSFER,MOBILE,277.54,EUR,,,,,B008859,FR,D000049,175.123.161.165,FR
QPY-T000467212,2026-04-30T08:03:49.010Z,QPY-C003117,QPY-A003117,CARD_PAYMENT,ECOM,25.59,EUR,tok_K004043,M000248,5691,FR,,,D004430,175.66.167.31,FR
QPY-T000467213,2026-04-30T08:03:53.669Z,QPY-C000843,QPY-A000843,CARD_PAYMENT,ECOM,10.05,EUR,tok_K001071,M001249,5411,IT,,,D001210,30.75.124.31,IT
QPY-T000467214,2026-04-30T08:04:02.596Z,QPY-C000199,QPY-A000199,CARD_PAYMENT,ECOM,15.82,EUR,tok_K000246,M000494,7011,ES,,,D000284,175.236.5.135,ES
QPY-T000467215,2026-04-30T08:04:19.183Z,QPY-C002692,QPY-A002692,CARD_PAYMENT,ECOM,19.24,EUR,tok_K003496,M001065,4812,PT,,,D005349,79.149.98.50,PT
QPY-T000467216,2026-04-30T08:05:22.044Z,QPY-C002665,QPY-A002665,CARD_PAYMENT,ECOM,43.46,EUR,tok_K003461,M000910,5812,PT,,,D003804,79.183.253.54,PT
QPY-T000467217,2026-04-30T08:05:53.451Z,QPY-C000620,QPY-A000620,CARD_PAYMENT,ECOM,15.58,EUR,tok_K000793,M000346,5411,IT,,,D000883,30.200.59.18,IT
QPY-T000467218,2026-04-30T08:05:59.482Z,QPY-C001812,QPY-A001812,CARD_PAYMENT,ECOM,26.63,EUR,tok_K002338,M000959,5691,FR,,,D002604,175.152.100.174,FR
QPY-T000467219,2026-04-30T08:06:35.063Z,QPY-C002164,QPY-A002164,CARD_PAYMENT,ECOM,13.93,EUR,tok_K002800,M000698,5812,IT,,,D003100,30.218.190.145,IT
QPY-T000467220,2026-04-30T08:06:37.666Z,QPY-C002493,QPY-A002493,CARD_PAYMENT,ECOM,16.48,EUR,tok_K003232,M000167,5812,ES,,,D003571,175.144.57.143,ES
QPY-T000467221,2026-04-30T08:06:42.616Z,QPY-C003074,QPY-A003074,CARD_PAYMENT,ECOM,40.69,EUR,tok_K003987,M000803,5812,DE,,,D004372,70.57.116.115,DE
QPY-T000467222,2026-04-30T08:07:01.648Z,QPY-C000185,QPY-A000185,CARD_PAYMENT,ECOM,46.60,EUR,tok_K000225,M000425,5999,ES,,,D000260,175.251.175.237,ES
QPY-T000467223,2026-04-30T08:07:04.161Z,QPY-C002942,QPY-A002942,CARD_PAYMENT,ECOM,29.27,EUR,tok_K003814,M001177,5311,ES,,,D004180,175.249.127.84,ES
QPY-T000467224,2026-04-30T08:07:36.676Z,QPY-C000813,QPY-A000813,CARD_PAYMENT,POS,21.81,EUR,tok_K001035,M000419,5691,IT,,,,,
QPY-T000467225,2026-04-30T08:08:01.237Z,QPY-C001414,QPY-A001414,TRANSFER,MOBILE,244.45,EUR,,,,,B013446,IT,D002019,30.17.93.229,IT
QPY-T000467226,2026-04-30T08:08:16.152Z,QPY-C003206,QPY-A003206,CARD_PAYMENT,ECOM,18.16,EUR,tok_K004156,M000386,5999,ES,,,D004549,175.0.4.7,ES
QPY-T000467227,2026-04-30T08:08:31.321Z,QPY-C001427,QPY-A001427,CARD_PAYMENT,ECOM,160.92,EUR,tok_K001831,M000812,5411,PT,,,D002040,79.19.129.132,PT
QPY-T000467228,2026-04-30T08:08:40.322Z,QPY-C003020,QPY-A003020,TRANSFER,WEB,120.78,EUR,,,,,B007555,FR,D004292,175.119.38.189,FR
QPY-T000467229,2026-04-30T08:08:47.228Z,QPY-C002988,QPY-A002988,CARD_PAYMENT,ECOM,17.75,EUR,tok_K003871,M000160,5411,ES,,,D004244,175.114.15.109,ES
QPY-T000467230,2026-04-30T08:09:00.494Z,QPY-C001780,QPY-A001780,CARD_PAYMENT,ECOM,102.28,EUR,tok_K002295,M000098,5999,ES,,,D002563,175.56.240.233,ES
QPY-T000467231,2026-04-30T08:09:19.227Z,QPY-C000398,QPY-A000398,CARD_PAYMENT,ECOM,7.33,EUR,tok_K000497,M000334,4812,ES,,,D000560,175.134.99.247,ES
QPY-T000467232,2026-04-30T08:09:24.940Z,QPY-C001383,QPY-A001383,CARD_PAYMENT,ECOM,18.10,EUR,tok_K001774,M001175,5812,ES,,,D005151,175.172.136.232,ES
QPY-T000467233,2026-04-30T08:09:49.010Z,QPY-C001218,QPY-A001218,CARD_PAYMENT,ECOM,64.86,EUR,tok_K001560,M001174,4111,DE,,,D001737,70.191.146.182,DE
QPY-T000467234,2026-04-30T08:09:50.037Z,QPY-C000237,QPY-A000237,CARD_PAYMENT,ECOM,49.78,EUR,tok_K000296,M000016,5999,ES,,,D000338,175.186.82.85,ES
QPY-T000467235,2026-04-30T08:10:33.159Z,QPY-C002755,QPY-A002755,CARD_PAYMENT,ECOM,13.67,EUR,tok_K003576,M000874,5812,DE,,,D003925,70.14.66.158,DE
QPY-T000467236,2026-04-30T08:10:56.782Z,QPY-C001503,QPY-A001503,TRANSFER,MOBILE,49.50,EUR,,,,,B003747,ES,D002142,175.55.82.187,ES
QPY-T000467237,2026-04-30T08:11:06.301Z,QPY-C001464,QPY-A001464,CARD_PAYMENT,ECOM,58.86,EUR,tok_K001878,M000819,7011,ES,,,D002092,175.98.252.230,ES
QPY-T000467238,2026-04-30T08:12:10.642Z,QPY-C000237,QPY-A000237,TRANSFER,MOBILE,601.29,EUR,,,,,B000584,ES,D000338,175.186.82.85,ES
QPY-T000467239,2026-04-30T08:12:51.931Z,QPY-C002435,QPY-A002435,CARD_PAYMENT,ECOM,18.12,EUR,tok_K003156,M000850,5411,ES,,,D003485,175.9.182.148,ES
QPY-T000467240,2026-04-30T08:12:58.082Z,QPY-C002408,QPY-A002408,TRANSFER,MOBILE,86.29,EUR,,,,,B016816,DE,D003447,70.190.45.140,DE
QPY-T000467241,2026-04-30T08:13:03.774Z,QPY-C002971,QPY-A002971,CARD_PAYMENT,ECOM,10.22,EUR,tok_K003847,M000462,5812,FR,,,D005403,175.46.213.186,FR
QPY-T000467242,2026-04-30T08:13:17.085Z,QPY-C003275,QPY-A003275,CARD_PAYMENT,ECOM,16.88,EUR,tok_K004246,M000533,5812,ES,,,D004645,175.152.136.144,ES
QPY-T000467243,2026-04-30T08:13:20.267Z,QPY-C003125,QPY-A003125,CARD_PAYMENT,ECOM,9.07,EUR,tok_K004053,M000408,5812,FR,,,D004442,175.231.164.246,FR
QPY-T000467244,2026-04-30T08:13:22.938Z,QPY-C000605,QPY-A000605,TRANSFER,MOBILE,438.19,EUR,,,,,B010647,FR,D000860,175.164.128.92,FR
QPY-T000467245,2026-04-30T08:13:41.204Z,QPY-C000972,QPY-A000972,CARD_PAYMENT,ECOM,6.95,EUR,tok_K001243,M000207,4111,PT,,,D001392,79.149.17.185,PT
QPY-T000467246,2026-04-30T08:13:53.914Z,QPY-C002319,QPY-A002319,CARD_PAYMENT,ECOM,12.00,EUR,tok_K003001,M001214,5816,DE,,,D003322,70.183.51.209,DE
QPY-T000467247,2026-04-30T08:14:00.863Z,QPY-C002233,QPY-A002233,CARD_PAYMENT,ECOM,24.89,EUR,tok_K002893,M000059,5411,IT,,,D003198,30.135.250.27,IT
QPY-T000467248,2026-04-30T08:14:10.463Z,QPY-C003195,QPY-A003195,CARD_PAYMENT,ECOM,3.44,EUR,tok_K004144,M000468,4111,DE,,,D004534,70.183.166.73,DE
QPY-T000467249,2026-04-30T08:14:20.891Z,QPY-C001531,QPY-A001531,CARD_PAYMENT,POS,8.90,EUR,tok_K001965,M000440,5541,PT,,,,,
QPY-T000467250,2026-04-30T08:14:29.384Z,QPY-C002984,QPY-A002984,CARD_PAYMENT,ECOM,23.38,EUR,tok_K003866,M000873,5411,DE,,,D004237,70.245.24.155,DE
QPY-T000467251,2026-04-30T08:14:41.970Z,QPY-C000316,QPY-A000316,CARD_PAYMENT,ECOM,11.90,EUR,tok_K000395,M001093,5411,IT,,,D000447,30.43.113.101,IT
QPY-T000467252,2026-04-30T08:15:02.818Z,QPY-C002638,QPY-A002638,CARD_PAYMENT,ECOM,16.88,EUR,tok_K003425,M001215,8398,DE,,,D003769,70.158.227.69,DE
QPY-T000467253,2026-04-30T08:15:41.616Z,QPY-C001043,QPY-A001043,TRANSFER,MOBILE,332.22,EUR,,,,,B012112,FR,D001492,175.160.169.189,FR
QPY-T000467254,2026-04-30T08:16:19.320Z,QPY-C000982,QPY-A000982,CARD_PAYMENT,ECOM,172.14,EUR,tok_K001258,M000586,5411,DE,,,D001405,70.15.19.84,DE
QPY-T000467255,2026-04-30T08:16:41.506Z,QPY-C000790,QPY-A000790,CARD_PAYMENT,ECOM,22.29,EUR,tok_K001008,M001176,5411,FR,,,D005065,175.206.71.17,FR
QPY-T000467256,2026-04-30T08:16:45.621Z,QPY-C003068,QPY-A003068,CARD_PAYMENT,ECOM,33.47,EUR,tok_K003978,M001195,5812,FR,,,D004363,175.48.4.81,FR
QPY-T000467257,2026-04-30T08:16:58.432Z,QPY-C001865,QPY-A001865,CARD_PAYMENT,ECOM,83.54,EUR,tok_K002408,M000928,5411,DE,,,D002672,70.176.81.6,DE
QPY-T000467258,2026-04-30T08:17:33.367Z,QPY-C001673,QPY-A001673,CARD_PAYMENT,ECOM,9.67,EUR,tok_K002154,M000698,5812,IT,,,D002407,30.157.229.116,IT
QPY-T000467259,2026-04-30T08:17:38.530Z,QPY-C001646,QPY-A001646,CARD_PAYMENT,ECOM,10.26,EUR,tok_K002118,M000772,5541,ES,,,D002364,175.71.118.203,ES
QPY-T000467260,2026-04-30T08:18:50.812Z,QPY-C001055,QPY-A001055,CARD_PAYMENT,ECOM,8.89,EUR,tok_K001350,M000096,4111,FR,,,D001508,175.237.214.14,FR
QPY-T000467261,2026-04-30T08:18:54.335Z,QPY-C003201,QPY-A003201,CARD_PAYMENT,ECOM,8.38,EUR,tok_K004150,M000516,5411,FR,,,D004542,175.27.46.249,FR
QPY-T000467262,2026-04-30T08:19:39.635Z,QPY-C002984,QPY-A002984,CARD_PAYMENT,ECOM,20.07,EUR,tok_K003866,M000539,5691,DE,,,D004237,70.245.24.155,DE
QPY-T000467263,2026-04-30T08:20:01.699Z,QPY-C001938,QPY-A001938,CARD_PAYMENT,ECOM,33.17,EUR,tok_K002504,M000246,5812,DE,,,D002774,70.7.1.155,DE
QPY-T000467264,2026-04-30T08:20:27.977Z,QPY-C002708,QPY-A002708,CARD_PAYMENT,ECOM,202.07,EUR,tok_K003517,M000080,5411,ES,,,D003867,175.77.189.219,ES
QPY-T000467265,2026-04-30T08:20:28.279Z,QPY-C000260,QPY-A000260,CARD_PAYMENT,ECOM,32.09,EUR,tok_K000325,M001040,7011,DE,,,D000370,70.151.169.151,DE
QPY-T000467266,2026-04-30T08:20:35.673Z,QPY-C002364,QPY-A002364,CARD_PAYMENT,ECOM,8.83,EUR,tok_K003058,M000766,5812,DE,,,D003379,70.237.95.178,DE
QPY-T000467267,2026-04-30T08:20:42.006Z,QPY-C000237,QPY-A000237,CARD_PAYMENT,POS,39.19,EUR,tok_K000296,M000941,5311,ES,,,,,
QPY-T000467268,2026-04-30T08:20:46.427Z,QPY-C001966,QPY-A001966,CARD_PAYMENT,ECOM,20.71,EUR,tok_K002541,M000368,5541,ES,,,D002813,175.218.236.103,ES
QPY-T000467269,2026-04-30T08:20:57.154Z,QPY-C002528,QPY-A002528,CARD_PAYMENT,ECOM,54.77,EUR,tok_K003280,M000889,5691,DE,,,D003614,70.229.18.66,DE
QPY-T000467270,2026-04-30T08:21:12.000Z,QPY-C000043,QPY-A000043,CARD_PAYMENT,ECOM,64.71,EUR,tok_K000049,M001141,5999,IT,,,D000055,30.70.152.251,IT
QPY-T000467271,2026-04-30T08:21:17.590Z,QPY-C001561,QPY-A001561,CARD_PAYMENT,ECOM,9.50,EUR,tok_K002000,M001087,4812,FR,,,D002235,175.62.98.115,FR
QPY-T000467272,2026-04-30T08:21:19.617Z,QPY-C001828,QPY-A001828,TRANSFER,WEB,297.95,EUR,,,,,B004568,ES,D002627,175.187.4.42,ES
QPY-T000467273,2026-04-30T08:21:40.232Z,QPY-C000707,QPY-A000707,CARD_PAYMENT,ECOM,14.98,EUR,tok_K000904,M000317,5812,FR,,,D001007,175.92.169.143,FR
QPY-T000467274,2026-04-30T08:22:23.604Z,QPY-C000424,QPY-A000424,CARD_PAYMENT,POS,13.68,EUR,tok_K000534,M000792,5541,FR,,,,,
QPY-T000467275,2026-04-30T08:22:24.340Z,QPY-C003477,QPY-A003477,CARD_PAYMENT,ECOM,19.62,EUR,tok_K004505,M000401,5411,FR,,,D005491,175.35.201.67,FR
QPY-T000467276,2026-04-30T08:22:25.731Z,QPY-C002688,QPY-A002688,CARD_PAYMENT,ECOM,17.85,EUR,tok_K003489,M000461,5812,IT,,,D003837,30.150.85.123,IT
QPY-T000467277,2026-04-30T08:22:33.895Z,QPY-C000481,QPY-A000481,TRANSFER,WEB,183.62,EUR,,,,,B010276,ES,D000679,175.148.67.65,ES
QPY-T000467278,2026-04-30T08:22:45.137Z,QPY-C002771,QPY-A002771,CARD_PAYMENT,ECOM,15.94,EUR,tok_K003598,M000669,5812,FR,,,D003948,175.155.173.28,FR
QPY-T000467279,2026-04-30T08:23:15.918Z,QPY-C000532,QPY-A000532,CARD_PAYMENT,ECOM,22.59,EUR,tok_K000678,M000617,5812,PT,,,D000753,79.204.106.131,PT
QPY-T000467280,2026-04-30T08:24:03.933Z,QPY-C001218,QPY-A001218,CARD_PAYMENT,ECOM,21.01,EUR,tok_K001560,M000964,5691,DE,,,D001737,70.191.146.182,DE
QPY-T000467281,2026-04-30T08:24:26.719Z,QPY-C000851,QPY-A000851,CARD_PAYMENT,ECOM,13.85,EUR,tok_K001082,M001106,5411,DE,,,D001223,70.151.56.85,DE
QPY-T000467282,2026-04-30T08:26:18.344Z,QPY-C003182,QPY-A003182,CARD_PAYMENT,ECOM,29.71,EUR,tok_K004128,M000737,5311,DE,,,D004517,70.237.161.119,DE
QPY-T000467283,2026-04-30T08:26:25.452Z,QPY-C001069,QPY-A001069,TRANSFER,MOBILE,150.01,EUR,,,,,B002635,DE,D001525,70.87.151.97,DE
QPY-T000467284,2026-04-30T08:26:29.682Z,QPY-C001332,QPY-A001332,CARD_PAYMENT,ECOM,175.60,EUR,tok_K001709,M000667,5999,PT,,,D001899,79.163.235.139,PT
QPY-T000467285,2026-04-30T08:26:35.083Z,QPY-C001218,QPY-A001218,CARD_PAYMENT,ECOM,39.87,EUR,tok_K001560,M000115,5691,DE,,,D001738,70.191.146.182,DE
QPY-T000467286,2026-04-30T08:26:45.368Z,QPY-C002128,QPY-A002128,CARD_PAYMENT,ECOM,15.03,EUR,tok_K002753,M000694,5812,ES,,,D003047,175.9.76.234,ES
QPY-T000467287,2026-04-30T08:27:03.752Z,QPY-C001243,QPY-A001243,CARD_PAYMENT,ECOM,106.32,EUR,tok_K001594,M001128,5691,FR,,,D001772,175.206.83.109,FR
QPY-T000467288,2026-04-30T08:27:35.740Z,QPY-C003073,QPY-A003073,CARD_PAYMENT,POS,30.59,EUR,tok_K003986,M000568,5411,IT,,,,,
QPY-T000467289,2026-04-30T08:27:56.292Z,QPY-C001226,QPY-A001226,CARD_PAYMENT,ECOM,690.69,EUR,tok_K001570,M000745,5732,ES,,,D005130,175.180.151.31,ES
QPY-T000467290,2026-04-30T08:28:26.559Z,QPY-C001455,QPY-A001455,TRANSFER,MOBILE,164.99,EUR,,,,,B003619,IT,D002078,30.119.111.228,IT
QPY-T000467291,2026-04-30T08:28:56.918Z,QPY-C001480,QPY-A001480,CARD_PAYMENT,ECOM,33.31,EUR,tok_K001899,M000437,5999,ES,,,D002112,175.155.23.89,ES
QPY-T000467292,2026-04-30T08:28:58.838Z,QPY-C002772,QPY-A002772,CARD_PAYMENT,ECOM,4.90,EUR,tok_K003599,M000793,5541,DE,,,D003950,70.52.170.178,DE
QPY-T000467293,2026-04-30T08:29:51.474Z,QPY-C001833,QPY-A001833,CARD_PAYMENT,ECOM,40.21,EUR,tok_K002366,M000320,5541,FR,,,D002633,175.29.11.152,FR
QPY-T000467294,2026-04-30T08:30:00.065Z,QPY-C001730,QPY-A001730,CARD_PAYMENT,ECOM,7.58,EUR,tok_K002227,M000886,4111,ES,,,D002488,175.41.147.243,ES
QPY-T000467295,2026-04-30T08:30:12.246Z,QPY-C001661,QPY-A001661,CARD_PAYMENT,ECOM,44.42,EUR,tok_K002136,M001159,5816,DE,,,D002388,70.111.57.91,DE
QPY-T000467296,2026-04-30T08:30:22.066Z,QPY-C000966,QPY-A000966,CARD_PAYMENT,ECOM,9.61,EUR,tok_K001234,M000712,5411,ES,,,D001385,175.17.203.77,ES
QPY-T000467297,2026-04-30T08:30:43.079Z,QPY-C000545,QPY-A000545,CARD_PAYMENT,ECOM,5.16,EUR,tok_K000694,M000758,5411,DE,,,D000771,70.34.34.130,DE
QPY-T000467298,2026-04-30T08:30:55.429Z,QPY-C000251,QPY-A000251,CARD_PAYMENT,ECOM,16.49,EUR,tok_K000315,M000697,5411,DE,,,D000359,70.28.249.158,DE
QPY-T000467299,2026-04-30T08:31:02.816Z,QPY-C000554,QPY-A000554,CARD_PAYMENT,ECOM,2.33,EUR,tok_K000705,M000430,4111,ES,,,D000784,175.233.134.53,ES
QPY-T000467300,2026-04-30T08:31:15.592Z,QPY-C003193,QPY-A003193,CARD_PAYMENT,ECOM,50.58,EUR,tok_K004141,M000788,5411,IT,,,D004531,30.196.109.201,IT
QPY-T000467301,2026-04-30T08:32:21.698Z,QPY-C002280,QPY-A002280,CARD_PAYMENT,ECOM,37.92,EUR,tok_K002953,M000736,5999,ES,,,D003268,175.85.169.42,ES
QPY-T000467302,2026-04-30T08:32:31.409Z,QPY-C002735,QPY-A002735,CARD_PAYMENT,ECOM,23.29,EUR,tok_K003550,M000803,5812,DE,,,D005353,70.164.79.3,DE
QPY-T000467303,2026-04-30T08:32:31.526Z,QPY-C001737,QPY-A001737,CARD_PAYMENT,ECOM,7.89,EUR,tok_K002237,M001129,5816,IT,,,D002499,30.193.228.50,IT
QPY-T000467304,2026-04-30T08:32:33.403Z,QPY-C000278,QPY-A000278,CARD_PAYMENT,ECOM,24.86,EUR,tok_K000346,M000273,5411,US,,,D004991,107.254.170.250,US
QPY-T000467305,2026-04-30T08:32:53.457Z,QPY-C003240,QPY-A003240,CARD_PAYMENT,ECOM,5.80,EUR,tok_K004202,M000435,4111,DE,,,D004598,70.181.162.83,DE
QPY-T000467306,2026-04-30T08:32:55.198Z,QPY-C000779,QPY-A000779,CARD_PAYMENT,ECOM,17.80,EUR,tok_K000995,M000861,5812,FR,,,D001114,175.56.147.187,FR
QPY-T000467307,2026-04-30T08:32:56.934Z,QPY-C000623,QPY-A000623,CARD_PAYMENT,ECOM,85.13,EUR,tok_K000797,M000530,5311,IT,,,D000887,30.215.38.169,IT
QPY-T000467308,2026-04-30T08:33:12.252Z,QPY-C000251,QPY-A000251,CARD_PAYMENT,ECOM,16.22,EUR,tok_K000315,M000115,5691,DE,,,D000359,70.28.249.158,DE
QPY-T000467309,2026-04-30T08:33:38.388Z,QPY-C001001,QPY-A001001,CARD_PAYMENT,ECOM,92.11,EUR,tok_K001281,M000282,7011,PT,,,D005099,79.40.157.113,PT
QPY-T000467310,2026-04-30T08:34:03.163Z,QPY-C001031,QPY-A001031,CARD_PAYMENT,ECOM,5.23,EUR,tok_K001319,M000198,5812,ES,,,D005103,175.203.196.82,ES
QPY-T000467311,2026-04-30T08:34:03.561Z,QPY-C003437,QPY-A003437,TRANSFER,MOBILE,558.20,EUR,,,,,B020044,FR,D004863,175.95.133.104,FR
QPY-T000467312,2026-04-30T08:34:17.029Z,QPY-C002599,QPY-A002599,TRANSFER,MOBILE,58.32,EUR,,,,,B006507,FR,D003718,175.81.14.37,FR
QPY-T000467313,2026-04-30T08:34:49.289Z,QPY-C001300,QPY-A001300,CARD_PAYMENT,ECOM,36.66,EUR,tok_K001667,M001089,5999,ES,,,D001854,175.32.249.60,ES
QPY-T000467314,2026-04-30T08:34:55.781Z,QPY-C001390,QPY-A001390,CARD_PAYMENT,ECOM,28.12,EUR,tok_K001786,M000159,5411,ES,,,D005152,175.84.25.145,ES
QPY-T000467315,2026-04-30T08:35:42.354Z,QPY-C002018,QPY-A002018,CARD_PAYMENT,ECOM,112.58,EUR,tok_K002606,M000166,4111,FR,,,D002893,175.191.105.182,FR
QPY-T000467316,2026-04-30T08:35:57.618Z,QPY-C000448,QPY-A000448,CARD_PAYMENT,ECOM,218.66,EUR,tok_K000568,M000738,4511,FR,,,D000630,175.58.67.135,FR
QPY-T000467317,2026-04-30T08:36:12.981Z,QPY-C002338,QPY-A002338,CARD_PAYMENT,ECOM,3.83,EUR,tok_K003024,M000943,5816,ES,,,D003342,175.216.80.237,ES
QPY-T000467318,2026-04-30T08:36:27.584Z,QPY-C001882,QPY-A001882,CARD_PAYMENT,ECOM,2.70,EUR,tok_K002433,M000198,5812,ES,,,D002696,175.133.28.1,ES
