transaction_id,event_time,customer_id,account_id,card_token,transaction_type,channel,amount,currency,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country,is_fraud,fraud_type,scenario_id,label_available_at
ALD-T000556022,2026-03-27 14:25:29.803624+00:00,ALD-C000227,ALD-A000227,tok_K000286,CARD_PAYMENT,POS,29.54,EUR,M000205,5999,PT,,,,,,False,,,
ALD-T000558999,2026-03-28 06:00:26+00:00,ALD-C002356,ALD-A002356,tok_K003061,CARD_PAYMENT,POS,15.71,EUR,M000582,5816,PT,,,,,,False,,,
ALD-T000559441,2026-03-28 08:05:39.242187+00:00,ALD-C000395,ALD-A000395,tok_K000504,CARD_PAYMENT,POS,29.06,EUR,M000532,5999,PT,,,,,,False,,,
ALD-T000560492,2026-03-28 10:44:29.819241+00:00,ALD-C001271,ALD-A001271,tok_K001637,CARD_PAYMENT,POS,22.62,EUR,M000926,5411,PT,,,,,,False,,,
ALD-T000560958,2026-03-28 11:36:09.281933+00:00,ALD-C000050,ALD-A000050,,TRANSFER,WEB,197.37,EUR,,,,B000128,PT,D000069,79.19.5.46,PT,False,,,
ALD-T000561234,2026-03-28 12:02:26.802060+00:00,ALD-C001152,ALD-A001152,,TRANSFER,MOBILE,532.89,EUR,,,,B016666,PT,D001651,79.255.246.108,PT,False,,,
ALD-T000561589,2026-03-28 12:32:04.836354+00:00,ALD-C000307,ALD-A000307,,TRANSFER,WEB,38.9,EUR,,,,B000762,PT,D000435,79.105.195.125,PT,False,,,
ALD-T000565739,2026-03-28 18:57:04.810271+00:00,ALD-C000793,ALD-A000793,,TRANSFER,MOBILE,233.35,EUR,,,,B001974,PT,D001142,79.67.242.103,PT,False,,,
ALD-T000573526,2026-03-29 18:52:39.223194+00:00,ALD-C001377,ALD-A001377,tok_K001774,CARD_PAYMENT,POS,36.07,EUR,M000351,5411,PT,,,,,,False,,,
ALD-T000575308,2026-03-30 09:46:46.406588+00:00,ALD-C003457,ALD-A003457,,TRANSFER,WEB,142.32,EUR,,,,B008650,PT,D004888,79.201.3.185,PT,False,,,
ALD-T000575776,2026-03-30 11:04:55.951799+00:00,ALD-C001303,ALD-A001303,tok_K001676,CARD_PAYMENT,POS,29.25,EUR,M000970,5999,PT,,,,,,False,,,
ALD-T000581932,2026-03-31 11:29:27.663569+00:00,ALD-C001195,ALD-A001195,tok_K001539,CARD_PAYMENT,POS,61.16,EUR,M000142,5311,PT,,,,,,False,,,
ALD-T000582821,2026-03-31 13:10:36.569112+00:00,ALD-C000197,ALD-A000197,tok_K000251,CARD_PAYMENT,POS,22.94,EUR,M000223,5999,PT,,,,,,False,,,
ALD-T000586022,2026-03-31 21:09:17.429733+00:00,ALD-C001676,ALD-A001676,,TRANSFER,MOBILE,9.04,EUR,,,,B019825,PT,D002412,79.28.230.155,PT,False,,,
ALD-T000589026,2026-04-01 13:45:59.436313+00:00,ALD-C001321,ALD-A001321,,TRANSFER,WEB,1476.2,EUR,,,,B003283,PT,D001887,79.187.63.234,PT,False,,,
ALD-T000589491,2026-04-01 14:36:28.338030+00:00,ALD-C002101,ALD-A002101,tok_K002723,CARD_PAYMENT,ECOM,130.41,EUR,M000163,5999,PT,,,D003014,79.218.4.6,PT,False,,,
ALD-T000590680,2026-04-01 16:47:22.758862+00:00,ALD-C001863,ALD-A001863,tok_K002415,CARD_PAYMENT,ECOM,35.74,EUR,M000622,5691,PT,,,D002671,79.179.140.94,PT,False,,,
ALD-T000591490,2026-04-01 19:02:35.922931+00:00,ALD-C001100,ALD-A001100,tok_K001417,CARD_PAYMENT,ECOM,20.95,EUR,M001086,5411,PT,,,D001573,79.231.7.58,PT,False,,,
ALD-T000592878,2026-04-02 09:14:20.777426+00:00,ALD-C003621,ALD-A003621,tok_K004702,CARD_PAYMENT,POS,54.9,EUR,M001082,5541,PT,,,,,,False,,,
ALD-T000593258,2026-04-02 10:26:41.590681+00:00,ALD-C001493,ALD-A001493,tok_K001921,CARD_PAYMENT,ECOM,32.45,EUR,M001301,5999,PT,,,D002136,79.13.42.246,PT,False,,,
ALD-T000593477,2026-04-02 11:02:18.485675+00:00,ALD-C000341,ALD-A000341,tok_K000429,CARD_PAYMENT,POS,380.22,EUR,M000417,6051,PT,,,,,,False,,,
ALD-T000594447,2026-04-02 12:57:45.436164+00:00,ALD-C002416,ALD-A002416,tok_K003137,CARD_PAYMENT,ECOM,26.31,EUR,M001046,5411,PT,,,D003463,79.55.27.164,PT,False,,,
ALD-T000594989,2026-04-02 13:54:08.677380+00:00,ALD-C002857,ALD-A002857,,TRANSFER,OPEN_BANKING,1323.62,EUR,,,,B026478,PT,D004060,79.0.216.61,PT,False,,,
ALD-T000596065,2026-04-02 15:50:23.020245+00:00,ALD-C003193,ALD-A003193,tok_K004146,CARD_PAYMENT,ECOM,9.55,EUR,M000523,5411,PT,,,D005962,79.32.72.15,PT,False,,,
ALD-T000596295,2026-04-02 16:21:26.720038+00:00,ALD-C001754,ALD-A001754,tok_K002270,CARD_PAYMENT,POS,31.49,EUR,M000755,4812,PT,,,,,,False,,,
ALD-T000596386,2026-04-02 16:33:24.398895+00:00,ALD-C000539,ALD-A000539,,TRANSFER,MOBILE,316.41,EUR,,,,B013074,PT,D000764,79.62.150.35,PT,False,,,
ALD-T000602728,2026-04-03 17:15:16.519787+00:00,ALD-C000624,ALD-A000624,,TRANSFER,MOBILE,260.59,EUR,,,,B001558,PT,D000893,79.84.103.198,PT,False,,,
ALD-T000603381,2026-04-03 19:02:34.669204+00:00,ALD-C001563,ALD-A001563,,TRANSFER,WEB,302.84,EUR,,,,B003914,PT,D005802,79.130.197.70,PT,False,,,
ALD-T000607380,2026-04-04 13:21:28.370980+00:00,ALD-C000901,ALD-A000901,tok_K001156,CARD_PAYMENT,ECOM,8.83,EUR,M001192,5812,PT,,,D001297,79.251.83.118,PT,False,,,
ALD-T000610529,2026-04-04 17:59:21.367189+00:00,ALD-C002197,ALD-A002197,,TRANSFER,MOBILE,209.37,EUR,,,,B005512,PT,D003148,79.114.249.232,PT,False,,,
ALD-T000614738,2026-04-05 12:36:57.998474+00:00,ALD-C000590,ALD-A000590,tok_K000760,CARD_PAYMENT,ECOM,32.61,EUR,M001402,5541,PT,,,D000843,79.87.28.247,PT,False,,,
ALD-T000619083,2026-04-05 19:51:06.469969+00:00,ALD-C003353,ALD-A003353,tok_K004349,CARD_PAYMENT,ECOM,12.7,EUR,M000221,5411,PT,,,D004750,79.185.189.73,PT,False,,,
ALD-T000619759,2026-04-06 05:40:54.335300+00:00,ALD-C002154,ALD-A002154,,TRANSFER,BRANCH,93.69,EUR,,,,B005390,PT,,,,False,,,
ALD-T000623930,2026-04-06 16:19:06.392331+00:00,ALD-C003849,ALD-A003849,tok_K004995,CARD_PAYMENT,POS,53.34,EUR,M000648,5812,PT,,,,,,False,,,
ALD-T000627214,2026-04-07 11:24:21.942794+00:00,ALD-C003988,ALD-A003988,tok_K005168,CARD_PAYMENT,POS,4.29,EUR,M000838,5812,PT,,,,,,False,,,
ALD-T000629840,2026-04-07 16:12:13.948922+00:00,ALD-C001981,ALD-A001981,,TRANSFER,MOBILE,260.85,EUR,,,,B021477,PT,D002840,79.108.188.44,PT,False,,,
ALD-T000633976,2026-04-08 13:07:28.194539+00:00,ALD-C003900,ALD-A003900,tok_K005058,CARD_PAYMENT,POS,22.4,EUR,M000147,4111,PT,,,,,,False,,,
ALD-T000639911,2026-04-09 12:55:27.057248+00:00,ALD-C001890,ALD-A001890,tok_K002450,CARD_PAYMENT,POS,7.84,EUR,M000059,5411,PT,,,,,,False,,,
ALD-T000641567,2026-04-09 15:52:17.995055+00:00,ALD-C003669,ALD-A003669,tok_K004761,CARD_PAYMENT,POS,458.77,EUR,M000453,5732,PT,,,,,,False,,,
ALD-T000645302,2026-04-10 11:58:02.856885+00:00,ALD-C002337,ALD-A002337,,TRANSFER,MOBILE,497.05,EUR,,,,B005859,PT,D003345,79.57.107.252,PT,False,,,
ALD-T000645567,2026-04-10 12:31:20.874533+00:00,ALD-C001136,ALD-A001136,tok_K001461,CARD_PAYMENT,ECOM,71.23,EUR,M000852,5812,PT,,,D001626,79.178.5.74,PT,False,,,
ALD-T000650070,2026-04-11 08:16:42.585292+00:00,ALD-C001962,ALD-A001962,tok_K002541,CARD_PAYMENT,POS,75.77,EUR,M001336,4812,PT,,,,,,False,,,
ALD-T000653493,2026-04-11 14:09:58.993934+00:00,ALD-C000016,ALD-A000016,tok_K000019,CARD_PAYMENT,POS,25.75,EUR,M000386,5999,PT,,,,,,False,,,
ALD-T000655546,2026-04-11 17:04:58.618816+00:00,ALD-C001172,ALD-A001172,tok_K001507,CARD_PAYMENT,ECOM,14.81,EUR,M000023,5812,PT,,,D001675,79.10.89.90,PT,False,,,
ALD-T000659129,2026-04-12 11:04:32.886096+00:00,ALD-C002513,ALD-A002513,,TRANSFER,MOBILE,85.96,EUR,,,,B006290,PT,D003595,79.217.69.94,PT,False,,,
ALD-T000664147,2026-04-12 18:59:05.745485+00:00,ALD-C001554,ALD-A001554,,TRANSFER,MOBILE,16.0,EUR,,,,B003883,PT,D005799,79.180.183.43,PT,False,,,
ALD-T000664216,2026-04-12 19:11:42.197948+00:00,ALD-C003723,ALD-A003723,,TRANSFER,MOBILE,296.18,EUR,,,,B031262,PT,D005267,79.101.225.55,PT,False,,,
ALD-T000670779,2026-04-13 23:52:04.535682+00:00,ALD-C003438,ALD-A003438,tok_K004461,CARD_PAYMENT,ECOM,26.28,EUR,M000313,5411,PT,,,D004861,79.65.125.199,PT,False,,,
ALD-T000671489,2026-04-14 08:54:03.593899+00:00,ALD-C001107,ALD-A001107,tok_K001426,CARD_PAYMENT,POS,83.67,EUR,M000756,5311,PT,,,,,,False,,,
ALD-T000672911,2026-04-14 12:21:02.110164+00:00,ALD-C000203,ALD-A000203,tok_K000260,CARD_PAYMENT,ECOM,34.08,EUR,M000281,5541,PT,,,D000294,79.145.141.250,PT,False,,,
ALD-T000673750,2026-04-14 13:49:32.161088+00:00,ALD-C002740,ALD-A002740,,TRANSFER,MOBILE,272.48,EUR,,,,B006858,PT,D003903,79.137.141.220,PT,False,,,
ALD-T000677208,2026-04-15 07:22:45.796033+00:00,ALD-C003892,ALD-A003892,tok_K005050,CARD_PAYMENT,POS,5.98,EUR,M000922,4111,PT,,,,,,False,,,
ALD-T000677402,2026-04-15 08:33:31.711727+00:00,ALD-C001870,ALD-A001870,tok_K002425,CARD_PAYMENT,POS,43.7,EUR,M001125,4111,PT,,,,,,False,,,
ALD-T000677771,2026-04-15 09:58:37.640684+00:00,ALD-C003331,ALD-A003331,tok_K004321,CARD_PAYMENT,ECOM,60.29,EUR,M001473,5311,PT,,,D004721,79.219.101.21,PT,False,,,
ALD-T000677798,2026-04-15 10:04:26.332505+00:00,ALD-C001394,ALD-A001394,tok_K001796,CARD_PAYMENT,ECOM,26.5,EUR,M001455,5691,PT,,,D001994,79.175.135.237,PT,False,,,
ALD-T000677953,2026-04-15 10:28:29.484688+00:00,ALD-C001097,ALD-A001097,tok_K001412,CARD_PAYMENT,POS,12.21,EUR,M000515,5411,PT,,,,,,False,,,
ALD-T000680333,2026-04-15 15:02:19.122525+00:00,ALD-C003531,ALD-A003531,tok_K004585,CARD_PAYMENT,POS,72.2,EUR,M000320,5541,PT,,,,,,False,,,
ALD-T000683513,2026-04-16 08:51:08.416604+00:00,ALD-C003793,ALD-A003793,,TRANSFER,MOBILE,116.05,EUR,,,,B031631,PT,D005369,79.76.125.6,PT,False,,,
ALD-T000686526,2026-04-16 15:12:22.676701+00:00,ALD-C002668,ALD-A002668,tok_K003472,CARD_PAYMENT,POS,11.83,EUR,M000370,5812,PT,,,,,,False,,,
ALD-T000690118,2026-04-17 10:58:20.738203+00:00,ALD-C000230,ALD-A000230,,TRANSFER,OPEN_BANKING,66.25,EUR,,,,B000564,PT,D000328,79.72.254.61,PT,False,,,
ALD-T000692177,2026-04-17 14:49:11.179167+00:00,ALD-C002191,ALD-A002191,tok_K002845,CARD_PAYMENT,POS,140.9,EUR,M000313,5411,PT,,,,,,False,,,
ALD-T000702585,2026-04-19 00:15:09.579445+00:00,ALD-C002289,ALD-A002289,tok_K002967,CARD_PAYMENT,ECOM,104.96,EUR,M000534,4511,PT,,,D003276,79.154.122.70,PT,False,,,
ALD-T000702835,2026-04-19 06:00:14+00:00,ALD-C001166,ALD-A001166,tok_K001499,CARD_PAYMENT,POS,209.34,EUR,M000016,5999,PT,,,,,,False,,,
ALD-T000706724,2026-04-19 14:07:02.916005+00:00,ALD-C000953,ALD-A000953,tok_K001226,CARD_PAYMENT,POS,19.1,EUR,M001133,5411,PT,,,,,,False,,,
ALD-T000707592,2026-04-19 15:13:27.174714+00:00,ALD-C002818,ALD-A002818,tok_K003661,CARD_PAYMENT,ECOM,33.68,EUR,M000966,5411,PT,,,D004005,79.232.75.241,PT,False,,,
ALD-T000707668,2026-04-19 15:20:09.079995+00:00,ALD-C001824,ALD-A001824,tok_K002362,CARD_PAYMENT,POS,89.73,EUR,M000694,5812,PT,,,,,,False,,,
ALD-T000708972,2026-04-19 17:24:01.045822+00:00,ALD-C001363,ALD-A001363,tok_K001756,CARD_PAYMENT,ECOM,10.31,EUR,M000232,5999,PT,,,D001947,79.179.224.70,PT,False,,,
ALD-T000709299,2026-04-19 18:00:15.331975+00:00,ALD-C002880,ALD-A002880,tok_K003743,CARD_PAYMENT,ECOM,192.22,EUR,M000672,5999,PT,,,D004092,79.126.137.196,PT,False,,,
ALD-T000710905,2026-04-20 07:11:54.815978+00:00,ALD-C002868,ALD-A002868,tok_K003728,CARD_PAYMENT,POS,89.21,EUR,M000491,5999,PT,,,,,,False,,,
ALD-T000710959,2026-04-20 07:33:53.869047+00:00,ALD-C003822,ALD-A003822,tok_K004961,CARD_PAYMENT,POS,18.16,EUR,M000732,5691,PT,,,,,,False,,,
ALD-T000711838,2026-04-20 10:48:47.164705+00:00,ALD-C002878,ALD-A002878,tok_K003740,CARD_PAYMENT,ECOM,33.91,EUR,M000571,4111,PT,,,D004090,79.207.179.233,PT,False,,,
ALD-T000711849,2026-04-20 10:50:16.128728+00:00,ALD-C002182,ALD-A002182,tok_K002832,CARD_PAYMENT,ECOM,12.87,EUR,M000528,5411,PT,,,D003127,79.123.38.218,PT,False,,,
ALD-T000711992,2026-04-20 11:08:15.171236+00:00,ALD-C001360,ALD-A001360,,TRANSFER,OPEN_BANKING,389.13,EUR,,,,B017958,PT,D001943,79.63.29.6,PT,False,,,
ALD-T000715604,2026-04-20 17:59:05.123905+00:00,ALD-C000650,ALD-A000650,tok_K000836,CARD_PAYMENT,ECOM,10.51,EUR,M000270,5411,PT,,,D000931,79.219.34.106,PT,False,,,
ALD-T000717272,2026-04-21 09:10:53.806568+00:00,ALD-C003695,ALD-A003695,tok_K004794,CARD_PAYMENT,ECOM,38.79,EUR,M000221,5411,PT,,,D005224,79.63.147.47,PT,False,,,
ALD-T000719861,2026-04-21 14:21:44.730021+00:00,ALD-C002290,ALD-A002290,tok_K002968,CARD_PAYMENT,POS,12.98,EUR,M000461,5812,PT,,,,,,False,,,
ALD-T000727475,2026-04-22 17:26:52.750805+00:00,ALD-C002333,ALD-A002333,,TRANSFER,MOBILE,508.56,EUR,,,,B023535,PT,D003339,79.82.41.143,PT,False,,,
ALD-T000728912,2026-04-23 06:00:45+00:00,ALD-C001984,ALD-A001984,tok_K002570,CARD_PAYMENT,POS,60.18,EUR,M001351,5691,PT,,,,,,False,,,
ALD-T000731323,2026-04-23 13:22:54.503812+00:00,ALD-C003470,ALD-A003470,tok_K004505,CARD_PAYMENT,POS,7.84,EUR,M000430,4111,PT,,,,,,False,,,
ALD-T000732570,2026-04-23 15:34:03.242759+00:00,ALD-C002359,ALD-A002359,tok_K003064,CARD_PAYMENT,ECOM,84.18,EUR,M001315,5311,PT,,,D003378,79.177.91.88,PT,False,,,
ALD-T000733799,2026-04-23 18:29:04.320147+00:00,ALD-C002225,ALD-A002225,,TRANSFER,MOBILE,206.34,EUR,,,,B005569,PT,D003191,79.44.120.31,PT,False,,,
ALD-T000737788,2026-04-24 14:23:45.870736+00:00,ALD-C003841,ALD-A003841,tok_K004984,CARD_PAYMENT,POS,518.87,EUR,M000811,4511,PT,,,,,,False,,,
ALD-T000739218,2026-04-24 17:04:42.977008+00:00,ALD-C000490,ALD-A000490,tok_K000630,CARD_PAYMENT,POS,30.5,EUR,M001057,5411,PT,,,,,,False,,,
ALD-T000740991,2026-04-25 07:20:58.730082+00:00,ALD-C001778,ALD-A001778,tok_K002301,CARD_PAYMENT,POS,30.32,EUR,M001235,5411,PT,,,,,,False,,,
ALD-T000746346,2026-04-25 16:31:08.911542+00:00,ALD-C003677,ALD-A003677,tok_K004771,CARD_PAYMENT,POS,62.91,EUR,M001349,5541,PT,,,,,,False,,,
ALD-T000747426,2026-04-25 18:40:55.508542+00:00,ALD-C001293,ALD-A001293,,TRANSFER,MOBILE,126.33,EUR,,,,B017464,PT,D005772,79.88.65.210,PT,False,,,
ALD-T000748630,2026-04-26 06:00:36+00:00,ALD-C002451,ALD-A002451,tok_K003184,CARD_PAYMENT,POS,19.2,EUR,M001443,5411,PT,,,,,,False,,,
ALD-T000753741,2026-04-26 16:01:18.071769+00:00,ALD-C001595,ALD-A001595,,TRANSFER,WEB,38.32,EUR,,,,B019389,PT,D002292,79.118.163.199,PT,False,,,
ALD-T000755147,2026-04-26 18:51:25.376751+00:00,ALD-C002663,ALD-A002663,,TRANSFER,WEB,2124.3,EUR,,,,B006665,PT,D003806,79.131.254.189,PT,False,,,
ALD-T000761423,2026-04-27 19:59:28.573104+00:00,ALD-C001668,ALD-A001668,tok_K002155,CARD_PAYMENT,ECOM,14.03,EUR,M000107,5816,PT,,,D002401,79.48.249.64,PT,False,,,
ALD-T000764845,2026-04-28 14:00:25.479119+00:00,ALD-C003083,ALD-A003083,tok_K004005,CARD_PAYMENT,ECOM,65.89,EUR,M001328,7011,PT,,,D004384,79.226.177.162,PT,False,,,
ALD-T000765937,2026-04-28 15:59:01.068760+00:00,ALD-C000221,ALD-A000221,tok_K000280,CARD_PAYMENT,POS,26.12,EUR,M000631,5411,PT,,,,,,False,,,
ALD-T000768964,2026-04-29 10:35:53.393080+00:00,ALD-C002657,ALD-A002657,tok_K003458,CARD_PAYMENT,POS,10.87,EUR,M001482,5812,PT,,,,,,False,,,
ALD-T000769244,2026-04-29 11:12:31.297776+00:00,ALD-C003174,ALD-A003174,,TRANSFER,WEB,1340.57,EUR,,,,B028231,PT,D004509,79.206.110.87,PT,False,,,
ALD-T000769550,2026-04-29 11:52:50.141601+00:00,ALD-C001080,ALD-A001080,,TRANSFER,MOBILE,178.05,EUR,,,,B016223,PT,D005748,79.240.67.250,PT,False,,,
ALD-T000770069,2026-04-29 12:47:27.699950+00:00,ALD-C000435,ALD-A000435,,TRANSFER,MOBILE,44.64,EUR,,,,B001087,PT,D000615,79.73.15.201,PT,False,,,
ALD-T000770311,2026-04-29 13:12:44.570556+00:00,ALD-C002923,ALD-A002923,tok_K003793,CARD_PAYMENT,POS,23.59,EUR,M000515,5411,PT,,,,,,False,,,
ALD-T000773719,2026-04-29 23:54:27+00:00,ALD-C002671,ALD-A002671,tok_K003475,CARD_PAYMENT,ECOM,84.61,EUR,M001580,7011,PT,,,D003815,79.221.170.181,PT,False,,,
ALD-T000774129,2026-04-30 07:13:07.217617+00:00,ALD-C000250,ALD-A000250,,TRANSFER,BRANCH,120.08,EUR,,,,B000611,PT,,,,False,,,
ALD-T000776494,2026-04-30 13:36:35.197331+00:00,ALD-C000298,ALD-A000298,tok_K000379,CARD_PAYMENT,ECOM,21.67,EUR,M001436,4111,PT,,,D000422,79.32.219.226,PT,False,,,
ALD-T000777530,2026-04-30 15:18:10.759688+00:00,ALD-C002243,ALD-A002243,tok_K002912,CARD_PAYMENT,POS,19.81,EUR,M000029,5411,PT,,,,,,False,,,
