transaction_id,event_time,customer_id,account_id,card_token,transaction_type,channel,amount,currency,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country,is_fraud,fraud_type,scenario_id,label_available_at
QPY-T000329162,2026-04-04 10:26:59.741826+00:00,QPY-C001298,QPY-A001298,tok_K001663,CARD_PAYMENT,ECOM,13.09,EUR,M000885,4111,ES,,,D001852,175.26.181.35,ES,False,,,
QPY-T000329220,2026-04-04 10:34:39.173350+00:00,QPY-C000752,QPY-A000752,,TRANSFER,MOBILE,115.57,EUR,,,,B011106,DE,D001073,70.114.250.213,DE,False,,,
QPY-T000333137,2026-04-04 17:38:27.312712+00:00,QPY-C001751,QPY-A001751,tok_K002256,CARD_PAYMENT,ECOM,20.19,EUR,M001156,5411,ES,,,D002523,175.66.67.79,ES,False,,,
QPY-T000333376,2026-04-04 18:18:46.931582+00:00,QPY-C000834,QPY-A000834,tok_K001061,CARD_PAYMENT,ECOM,11.93,EUR,M000107,5816,DE,,,D005073,70.150.246.17,DE,False,,,
QPY-T000334052,2026-04-04 21:42:16.419672+00:00,QPY-C002176,QPY-A002176,tok_K002815,CARD_PAYMENT,ECOM,2.8,EUR,M000207,4111,PT,,,D003117,79.23.20.143,PT,False,,,
QPY-T000334399,2026-04-05 04:55:35.871768+00:00,QPY-C001065,QPY-A001065,tok_K001364,CARD_PAYMENT,ECOM,4.98,EUR,M000746,4812,ES,,,D005108,175.227.219.239,ES,False,,,
QPY-T000335719,2026-04-05 10:54:03.005500+00:00,QPY-C001699,QPY-A001699,tok_K002191,CARD_PAYMENT,ECOM,18.68,EUR,M000514,5691,ES,,,D002445,175.76.206.39,ES,False,,,
QPY-T000336531,2026-04-05 12:25:05.511479+00:00,QPY-C001352,QPY-A001352,tok_K001736,CARD_PAYMENT,ECOM,38.93,EUR,M000209,5812,ES,,,D001929,175.41.21.239,ES,False,,,
QPY-T000337782,2026-04-05 14:28:56.879811+00:00,QPY-C000069,QPY-A000069,tok_K000080,CARD_PAYMENT,POS,15.69,EUR,M000381,5812,FR,,,,,,False,,,
QPY-T000339793,2026-04-05 18:40:28.943193+00:00,QPY-C001111,QPY-A001111,tok_K001424,CARD_PAYMENT,ECOM,4.96,EUR,M000456,4111,ES,,,D001588,175.227.229.117,ES,False,,,
QPY-T000340877,2026-04-06 07:07:56.525982+00:00,QPY-C000490,QPY-A000490,tok_K000625,CARD_PAYMENT,ECOM,10.19,EUR,M000359,5541,DE,,,D000693,70.207.174.254,DE,False,,,
QPY-T000341671,2026-04-06 10:53:47.016800+00:00,QPY-C000246,QPY-A000246,tok_K000308,CARD_PAYMENT,ECOM,45.21,EUR,M000691,5812,ES,,,D000353,175.145.141.250,ES,False,,,
QPY-T000341936,2026-04-06 11:34:39.071673+00:00,QPY-C002831,QPY-A002831,tok_K003671,CARD_PAYMENT,ECOM,11.67,EUR,M000595,5812,DE,,,D004020,70.116.113.252,DE,False,,,
QPY-T000344113,2026-04-06 16:10:55.478238+00:00,QPY-C001936,QPY-A001936,tok_K002502,CARD_PAYMENT,ECOM,22.34,EUR,M001195,5812,FR,,,D002771,175.133.165.51,FR,False,,,
QPY-T000346030,2026-04-07 07:49:47.873949+00:00,QPY-C000468,QPY-A000468,tok_K000596,CARD_PAYMENT,ECOM,12.4,EUR,M000343,5411,IT,,,D000657,30.23.204.94,IT,False,,,
QPY-T000350157,2026-04-07 20:16:26.821205+00:00,QPY-C001461,QPY-A001461,tok_K001874,CARD_PAYMENT,ECOM,6.22,EUR,M001096,4111,FR,,,D002088,175.25.147.225,FR,False,,,
QPY-T000350705,2026-04-08 06:00:56+00:00,QPY-C003155,QPY-A003155,tok_K004092,CARD_PAYMENT,ECOM,206.8,EUR,M000795,7011,ES,,,D004479,175.146.56.130,ES,False,,,
QPY-T000352110,2026-04-08 12:15:40.168839+00:00,QPY-C000265,QPY-A000265,tok_K000330,CARD_PAYMENT,ECOM,54.51,EUR,M000944,6051,PT,,,D000376,79.88.208.63,PT,False,,,
QPY-T000353129,2026-04-08 14:22:16.797370+00:00,QPY-C002553,QPY-A002553,tok_K003312,CARD_PAYMENT,ECOM,25.38,EUR,M000143,5411,FR,,,D003650,175.108.38.120,FR,False,,,
QPY-T000353435,2026-04-08 15:07:14.439635+00:00,QPY-C000974,QPY-A000974,tok_K001246,CARD_PAYMENT,ECOM,29.82,EUR,M000777,5541,DE,,,D001395,70.196.71.163,DE,False,,,
QPY-T000354215,2026-04-08 16:57:46.759673+00:00,QPY-C003038,QPY-A003038,tok_K003943,CARD_PAYMENT,ECOM,120.79,EUR,M000463,5999,ES,,,D004321,175.191.29.202,ES,False,,,
QPY-T000357657,2026-04-09 13:31:33.894586+00:00,QPY-C000693,QPY-A000693,tok_K000885,CARD_PAYMENT,ECOM,8.11,EUR,M000865,5411,PT,,,D000990,79.218.97.125,PT,False,,,
QPY-T000357700,2026-04-09 13:36:32.298566+00:00,QPY-C002097,QPY-A002097,tok_K002710,CARD_PAYMENT,ECOM,41.51,EUR,M000564,5541,IT,,,D003002,30.109.201.201,IT,False,,,
QPY-T000358152,2026-04-09 14:28:11.586898+00:00,QPY-C000935,QPY-A000935,tok_K001195,CARD_PAYMENT,ECOM,65.6,EUR,M000695,5411,FR,,,D001343,175.231.70.92,FR,False,,,
QPY-T000363166,2026-04-10 14:37:24.040166+00:00,QPY-C002252,QPY-A002252,tok_K002917,CARD_PAYMENT,ECOM,26.63,EUR,M000950,5812,PT,,,D003225,79.215.207.64,PT,False,,,
QPY-T000365690,2026-04-11 06:29:45.604956+00:00,QPY-C001540,QPY-A001540,tok_K001975,CARD_PAYMENT,ECOM,7.46,EUR,M000130,5541,ES,,,D002201,175.172.34.152,ES,False,,,
QPY-T000366635,2026-04-11 10:23:24.427624+00:00,QPY-C000896,QPY-A000896,tok_K001142,CARD_PAYMENT,ECOM,15.89,EUR,M000571,4111,PT,,,D001287,79.105.155.208,PT,False,,,
QPY-T000366821,2026-04-11 10:52:08.530290+00:00,QPY-C002272,QPY-A002272,tok_K002941,CARD_PAYMENT,ECOM,7.17,EUR,M001091,5812,ES,,,D003256,175.9.167.47,ES,False,,,
QPY-T000368013,2026-04-11 13:03:23.165217+00:00,QPY-C000077,QPY-A000077,tok_K000089,CARD_PAYMENT,ECOM,51.07,EUR,M001163,5311,PT,,,D004959,79.94.211.120,PT,False,,,
QPY-T000370207,2026-04-11 16:43:32.742408+00:00,QPY-C003207,QPY-A003207,tok_K004157,CARD_PAYMENT,ECOM,27.56,EUR,M000244,5411,ES,,,D005448,175.24.226.237,ES,False,,,
QPY-T000370816,2026-04-11 18:04:50.868160+00:00,QPY-C002536,QPY-A002536,tok_K003290,CARD_PAYMENT,ECOM,45.31,EUR,M000644,5541,ES,,,D003625,175.120.127.61,ES,False,,,
QPY-T000371221,2026-04-11 19:23:35.793764+00:00,QPY-C001647,QPY-A001647,tok_K002119,CARD_PAYMENT,ECOM,28.15,EUR,M001057,5411,DE,,,D002366,70.194.102.121,DE,False,,,
QPY-T000372689,2026-04-12 09:17:35.580205+00:00,QPY-C001884,QPY-A001884,tok_K002436,CARD_PAYMENT,ECOM,8.41,EUR,M000936,5691,ES,,,D002699,175.167.66.42,ES,False,,,
QPY-T000375787,2026-04-12 15:12:53.743248+00:00,QPY-C000199,QPY-A000199,,TRANSFER,MOBILE,29.41,EUR,,,,B000502,ES,D000283,175.236.5.135,ES,False,,,
QPY-T000379464,2026-04-13 11:27:26.935767+00:00,QPY-C002132,QPY-A002132,tok_K002757,CARD_PAYMENT,ECOM,73.6,EUR,M000728,5691,FR,,,D003053,175.135.42.250,FR,False,,,
QPY-T000380453,2026-04-13 13:44:39.069621+00:00,QPY-C001129,QPY-A001129,tok_K001448,CARD_PAYMENT,POS,42.0,EUR,M000589,5999,PT,,,,,,False,,,
QPY-T000381089,2026-04-13 15:06:28.695549+00:00,QPY-C001034,QPY-A001034,,TRANSFER,MOBILE,132.58,EUR,,,,B002550,FR,D001479,175.248.171.216,FR,False,,,
QPY-T000381156,2026-04-13 15:16:44.838642+00:00,QPY-C003463,QPY-A003463,tok_K004488,CARD_PAYMENT,POS,116.4,EUR,M000243,5732,DE,,,,,,False,,,
QPY-T000382876,2026-04-13 22:35:02.876665+00:00,QPY-C002960,QPY-A002960,tok_K003835,CARD_PAYMENT,ECOM,9.03,EUR,M000840,5411,IT,,,D004206,30.160.242.216,IT,False,,,
QPY-T000387277,2026-04-14 18:42:39.083124+00:00,QPY-C000435,QPY-A000435,tok_K000549,CARD_PAYMENT,ECOM,39.93,EUR,M000517,5411,DE,,,D000612,70.149.71.95,DE,False,,,
QPY-T000387663,2026-04-14 21:03:54.397683+00:00,QPY-C002107,QPY-A002107,tok_K002725,CARD_PAYMENT,ECOM,346.69,EUR,M000624,7011,FR,,,D005267,175.166.163.144,FR,False,,,
QPY-T000388158,2026-04-15 07:04:45.170183+00:00,QPY-C000080,QPY-A000080,tok_K000093,CARD_PAYMENT,ECOM,22.94,EUR,M000353,5812,IT,,,D000108,30.63.162.167,IT,False,,,
QPY-T000388193,2026-04-15 07:25:21.346922+00:00,QPY-C000027,QPY-A000027,,TRANSFER,WEB,105.73,EUR,,,,B000071,PT,D000035,79.102.122.249,PT,False,,,
QPY-T000388543,2026-04-15 09:29:58.713893+00:00,QPY-C001049,QPY-A001049,tok_K001342,CARD_PAYMENT,ECOM,22.17,EUR,M000554,5411,FR,,,D001500,175.95.20.31,FR,False,,,
QPY-T000388929,2026-04-15 10:48:24.437886+00:00,QPY-C001537,QPY-A001537,tok_K001971,CARD_PAYMENT,ECOM,158.92,EUR,M000952,4511,FR,,,D005176,175.66.105.77,FR,False,,,
QPY-T000390411,2026-04-15 14:16:30.791996+00:00,QPY-C000087,QPY-A000087,tok_K000105,CARD_PAYMENT,ECOM,32.71,EUR,M000339,5691,ES,,,D000119,175.137.141.190,ES,False,,,
QPY-T000393575,2026-04-16 10:16:52.280529+00:00,QPY-C001352,QPY-A001352,tok_K001735,CARD_PAYMENT,ECOM,27.25,EUR,M001099,5411,ES,,,D001929,175.41.21.239,ES,False,,,
QPY-T000394696,2026-04-16 13:14:51.169630+00:00,QPY-C002395,QPY-A002395,tok_K003104,CARD_PAYMENT,ECOM,110.4,EUR,M000539,5691,DE,,,D005303,70.5.85.192,DE,False,,,
QPY-T000396529,2026-04-16 17:19:37.861318+00:00,QPY-C001420,QPY-A001420,tok_K001823,CARD_PAYMENT,ECOM,26.71,EUR,M000941,5311,ES,,,D005160,175.104.102.185,ES,False,,,
QPY-T000397406,2026-04-16 22:49:54.223209+00:00,QPY-C003029,QPY-A003029,tok_K003930,CARD_PAYMENT,ECOM,9.52,EUR,M000195,7011,ES,,,D004307,175.238.119.253,ES,False,,,
QPY-T000398212,2026-04-17 09:32:12.279257+00:00,QPY-C002205,QPY-A002205,tok_K002855,CARD_PAYMENT,ECOM,12.8,EUR,M000825,5816,DE,,,D003160,70.129.202.221,DE,False,,,
QPY-T000399038,2026-04-17 12:02:00.523028+00:00,QPY-C000668,QPY-A000668,,TRANSFER,MOBILE,32.04,EUR,,,,B010844,ES,D000954,175.89.97.167,ES,False,,,
QPY-T000402522,2026-04-18 06:00:05+00:00,QPY-C000190,QPY-A000190,tok_K000232,CARD_PAYMENT,ECOM,22.07,EUR,M001082,5541,ES,,,D000268,175.188.247.125,ES,False,,,
QPY-T000404518,2026-04-18 12:17:01.362261+00:00,QPY-C000781,QPY-A000781,tok_K000997,CARD_PAYMENT,ECOM,39.46,EUR,M000909,7995,IT,,,D001117,30.10.255.74,IT,False,,,
QPY-T000406826,2026-04-18 16:05:52.985296+00:00,QPY-C001684,QPY-A001684,tok_K002171,CARD_PAYMENT,POS,6.04,EUR,M000611,4111,FR,,,,,,False,,,
QPY-T000407497,2026-04-18 17:26:59.970443+00:00,QPY-C003482,QPY-A003482,tok_K004511,CARD_PAYMENT,ECOM,53.61,EUR,M000430,4111,ES,,,D004922,175.188.23.225,ES,False,,,
QPY-T000407697,2026-04-18 17:54:22.917196+00:00,QPY-C001111,QPY-A001111,tok_K001424,CARD_PAYMENT,ECOM,44.68,EUR,M000417,6051,ES,,,D001588,175.227.229.117,ES,False,,,
QPY-T000409787,2026-04-19 10:08:22.732947+00:00,QPY-C001046,QPY-A001046,tok_K001338,CARD_PAYMENT,ECOM,5.07,EUR,M001254,5816,IT,,,D001496,30.186.211.32,IT,False,,,
QPY-T000410602,2026-04-19 11:56:12.998866+00:00,QPY-C001643,QPY-A001643,tok_K002115,CARD_PAYMENT,ECOM,26.8,EUR,M000773,5812,FR,,,D002359,175.142.55.241,FR,False,,,
QPY-T000411516,2026-04-19 13:28:04.653515+00:00,QPY-C002047,QPY-A002047,tok_K002646,CARD_PAYMENT,ECOM,7.46,EUR,M000814,5999,ES,,,D002932,175.122.162.213,ES,False,,,
QPY-T000412460,2026-04-19 14:56:42.485423+00:00,QPY-C001695,QPY-A001695,tok_K002186,CARD_PAYMENT,ECOM,50.9,EUR,M000128,5816,IT,,,D002438,30.82.96.211,IT,False,,,
QPY-T000412564,2026-04-19 15:06:49.222370+00:00,QPY-C002539,QPY-A002539,tok_K003293,CARD_PAYMENT,ECOM,14.44,EUR,M000990,5812,DE,,,D003629,70.233.159.223,DE,False,,,
QPY-T000412789,2026-04-19 15:29:37.332608+00:00,QPY-C002839,QPY-A002839,,TRANSFER,WEB,83.19,EUR,,,,B007104,ES,D004031,175.13.196.224,ES,False,,,
QPY-T000413642,2026-04-19 17:06:32.528345+00:00,QPY-C001868,QPY-A001868,tok_K002412,CARD_PAYMENT,ECOM,3.64,EUR,M001215,8398,DE,,,D002676,70.231.15.110,DE,False,,,
QPY-T000414164,2026-04-19 18:25:44.056187+00:00,QPY-C000220,QPY-A000220,tok_K000276,CARD_PAYMENT,ECOM,135.02,EUR,M000952,4511,FR,,,D000315,175.201.200.68,FR,False,,,
QPY-T000415048,2026-04-20 02:43:11.324069+00:00,QPY-C002577,QPY-A002577,tok_K003346,CARD_PAYMENT,ECOM,18.39,EUR,M000926,5411,PT,,,D003686,79.64.139.253,PT,False,,,
QPY-T000416645,2026-04-20 12:13:52.068070+00:00,QPY-C000370,QPY-A000370,tok_K000461,CARD_PAYMENT,ECOM,9.38,EUR,M000118,5812,IT,,,D000518,30.226.117.142,IT,False,,,
QPY-T000417351,2026-04-20 13:41:42.101305+00:00,QPY-C001296,QPY-A001296,tok_K001659,CARD_PAYMENT,ECOM,53.94,EUR,M000265,5812,DE,,,D001849,70.62.230.238,DE,False,,,
QPY-T000417803,2026-04-20 14:38:13.237596+00:00,QPY-C003035,QPY-A003035,tok_K003939,CARD_PAYMENT,ECOM,36.18,EUR,M000557,5816,IT,,,D004316,30.219.64.125,IT,False,,,
QPY-T000420055,2026-04-21 05:04:25.814291+00:00,QPY-C001765,QPY-A001765,tok_K002276,CARD_PAYMENT,ECOM,86.73,EUR,M000347,4812,IT,,,D002542,30.95.163.150,IT,False,,,
QPY-T000420593,2026-04-21 09:18:16.264816+00:00,QPY-C000494,QPY-A000494,tok_K000629,CARD_PAYMENT,ECOM,98.2,EUR,M000465,5732,IT,,,D000701,30.21.231.248,IT,False,,,
QPY-T000420696,2026-04-21 09:43:39.378293+00:00,QPY-C000617,QPY-A000617,tok_K000790,CARD_PAYMENT,ECOM,12.54,EUR,M000508,5812,DE,,,D000879,70.39.15.156,DE,False,,,
QPY-T000422352,2026-04-21 13:52:58.888923+00:00,QPY-C000158,QPY-A000158,tok_K000192,CARD_PAYMENT,POS,4.2,EUR,M001010,5816,IT,,,,,,False,,,
QPY-T000422425,2026-04-21 14:01:42.413707+00:00,QPY-C003095,QPY-A003095,,TRANSFER,MOBILE,167.31,EUR,,,,B019036,ES,D004399,175.108.141.207,ES,False,,,
QPY-T000422658,2026-04-21 14:29:07.210961+00:00,QPY-C001360,QPY-A001360,tok_K001747,CARD_PAYMENT,ECOM,26.75,EUR,M000343,5411,IT,,,D001941,30.91.10.239,IT,False,,,
QPY-T000422700,2026-04-21 14:34:16.266720+00:00,QPY-C002283,QPY-A002283,tok_K002958,CARD_PAYMENT,ECOM,11.79,EUR,M000382,5816,DE,,,D003273,70.139.149.221,DE,False,,,
QPY-T000423735,2026-04-21 16:57:51.594681+00:00,QPY-C003019,QPY-A003019,tok_K003915,CARD_PAYMENT,ECOM,11.62,EUR,M001129,5816,IT,,,D004290,30.229.125.112,IT,False,,,
QPY-T000424089,2026-04-21 18:02:42.078341+00:00,QPY-C002613,QPY-A002613,tok_K003393,CARD_PAYMENT,ECOM,5.09,EUR,M000983,5812,FR,,,D003737,175.213.193.38,FR,False,,,
QPY-T000424669,2026-04-21 21:38:42.877632+00:00,QPY-C002706,QPY-A002706,,TRANSFER,MOBILE,145.97,EUR,,,,B017753,DE,D003865,70.131.254.189,DE,False,,,
QPY-T000424877,2026-04-22 03:13:31.636352+00:00,QPY-C002807,QPY-A002807,tok_K003644,CARD_PAYMENT,ECOM,15.19,EUR,M001096,4111,FR,,,D003989,175.243.103.13,FR,False,,,
QPY-T000425124,2026-04-22 06:55:03.805292+00:00,QPY-C003323,QPY-A003323,tok_K004310,CARD_PAYMENT,ECOM,12.25,EUR,M000546,5541,PT,,,D004712,79.43.81.120,PT,False,,,
QPY-T000425739,2026-04-22 10:17:56.958447+00:00,QPY-C002220,QPY-A002220,tok_K002874,CARD_PAYMENT,ECOM,93.25,EUR,M000562,5999,FR,,,D003180,175.8.210.229,FR,False,,,
QPY-T000428220,2026-04-22 16:01:53.237677+00:00,QPY-C000145,QPY-A000145,tok_K000176,CARD_PAYMENT,ECOM,49.25,EUR,M000919,5311,DE,,,D000203,70.174.54.3,DE,False,,,
QPY-T000428643,2026-04-22 17:12:37.695152+00:00,QPY-C002012,QPY-A002012,tok_K002600,CARD_PAYMENT,ECOM,189.27,EUR,M000396,6051,FR,,,D002884,175.173.228.161,FR,False,,,
QPY-T000431609,2026-04-23 13:01:18.308397+00:00,QPY-C001898,QPY-A001898,tok_K002454,CARD_PAYMENT,ECOM,61.57,EUR,M000244,5411,ES,,,D002718,175.129.226.245,ES,False,,,
QPY-T000434070,2026-04-23 19:25:42.195536+00:00,QPY-C000408,QPY-A000408,tok_K000511,CARD_PAYMENT,ECOM,17.37,EUR,M000601,5541,ES,,,D000574,175.97.102.31,ES,False,,,
QPY-T000435125,2026-04-24 09:08:50.557385+00:00,QPY-C002483,QPY-A002483,,TRANSFER,MOBILE,964.91,EUR,,,,B017043,DE,D003557,70.60.49.123,DE,False,,,
QPY-T000435852,2026-04-24 11:34:28.479964+00:00,QPY-C002688,QPY-A002688,tok_K003489,CARD_PAYMENT,ECOM,15.09,EUR,M000726,4812,IT,,,D003837,30.150.85.123,IT,False,,,
QPY-T000435933,2026-04-24 11:46:51.606731+00:00,QPY-C001054,QPY-A001054,tok_K001348,CARD_PAYMENT,ECOM,21.14,EUR,M000531,5541,DE,,,D001507,70.219.204.146,DE,False,,,
QPY-T000436025,2026-04-24 12:00:43.904047+00:00,QPY-C001276,QPY-A001276,tok_K001635,CARD_PAYMENT,ECOM,39.72,EUR,M000661,5541,IT,,,D001822,30.98.60.207,IT,False,,,
QPY-T000436815,2026-04-24 13:48:44.129389+00:00,QPY-C000762,QPY-A000762,tok_K000975,CARD_PAYMENT,ECOM,23.88,EUR,M000406,5411,FR,,,D001089,175.248.75.124,FR,False,,,
QPY-T000439283,2026-04-25 00:36:50.203992+00:00,QPY-C003341,QPY-A003341,tok_K004331,CARD_PAYMENT,ECOM,37.62,EUR,M000438,5411,IT,,,D004736,30.196.142.195,IT,False,,,
QPY-T000440360,2026-04-25 09:52:38.668929+00:00,QPY-C001218,QPY-A001218,,TRANSFER,MOBILE,38.94,EUR,,,,B012685,DE,D001738,70.191.146.182,DE,False,,,
QPY-T000440546,2026-04-25 10:22:40.053024+00:00,QPY-C000821,QPY-A000821,tok_K001046,CARD_PAYMENT,ECOM,20.43,EUR,M000787,5541,FR,,,D001178,175.253.179.117,FR,False,,,
QPY-T000440903,2026-04-25 11:10:14.876197+00:00,QPY-C000066,QPY-A000066,tok_K000076,CARD_PAYMENT,ECOM,86.25,EUR,M000644,5541,ES,,,D000089,175.236.166.112,ES,False,,,
QPY-T000441658,2026-04-25 12:36:14.627030+00:00,QPY-C000393,QPY-A000393,tok_K000491,CARD_PAYMENT,ECOM,28.09,EUR,M000546,5541,PT,,,D000554,79.228.44.153,PT,False,,,
QPY-T000441700,2026-04-25 12:40:23.620693+00:00,QPY-C002279,QPY-A002279,tok_K002951,CARD_PAYMENT,ECOM,10.72,EUR,M001068,5812,FR,,,D003266,175.173.153.114,FR,False,,,
QPY-T000441706,2026-04-25 12:41:03.498516+00:00,QPY-C002738,QPY-A002738,tok_K003553,CARD_PAYMENT,ECOM,10.91,EUR,M000616,5541,ES,,,D003902,175.199.27.183,ES,False,,,
QPY-T000445609,2026-04-25 23:54:31+00:00,QPY-C001252,QPY-A001252,tok_K001606,CARD_PAYMENT,ECOM,39.01,EUR,M000355,7995,IT,,,D001787,30.150.71.253,IT,False,,,
QPY-T000445671,2026-04-26 00:56:54.209549+00:00,QPY-C002933,QPY-A002933,,TRANSFER,MOBILE,99.09,EUR,,,,B018498,PT,D004165,189.72.209.15,NL,False,,,
QPY-T000446030,2026-04-26 06:39:58.849890+00:00,QPY-C000517,QPY-A000517,tok_K000657,CARD_PAYMENT,ECOM,13.75,EUR,M001091,5812,ES,,,D000732,175.174.225.143,ES,False,,,
QPY-T000446462,2026-04-26 09:02:07.585899+00:00,QPY-C000358,QPY-A000358,tok_K000448,CARD_PAYMENT,ECOM,8.21,EUR,M001037,4111,FR,,,D000505,175.176.246.165,FR,False,,,
QPY-T000447301,2026-04-26 11:15:42.503865+00:00,QPY-C000802,QPY-A000802,tok_K001020,CARD_PAYMENT,ECOM,11.07,EUR,M001123,5411,PT,,,D001149,79.137.135.159,PT,False,,,
QPY-T000447924,2026-04-26 12:24:49.548734+00:00,QPY-C002577,QPY-A002577,tok_K003346,CARD_PAYMENT,ECOM,11.71,EUR,M000228,5411,PT,,,D003685,79.64.139.253,PT,False,,,
QPY-T000450255,2026-04-26 16:15:26.769577+00:00,QPY-C001697,QPY-A001697,tok_K002188,CARD_PAYMENT,ECOM,62.85,EUR,M000072,5999,DE,,,D002441,70.221.222.40,DE,False,,,
QPY-T000451398,2026-04-26 18:52:46.535002+00:00,QPY-C000102,QPY-A000102,tok_K000123,CARD_PAYMENT,ECOM,186.48,EUR,M001057,5411,DE,,,D000143,70.175.67.170,DE,False,,,
QPY-T000453050,2026-04-27 10:15:06.508187+00:00,QPY-C001957,QPY-A001957,,TRANSFER,WEB,90.78,EUR,,,,B004892,ES,D002803,175.146.190.21,ES,False,,,
QPY-T000454816,2026-04-27 14:16:03.425525+00:00,QPY-C002204,QPY-A002204,tok_K002854,CARD_PAYMENT,POS,17.05,EUR,M000861,5812,FR,,,,,,False,,,
QPY-T000455373,2026-04-27 15:23:09.685963+00:00,QPY-C000318,QPY-A000318,tok_K000397,CARD_PAYMENT,ECOM,4.14,EUR,M000794,4111,IT,,,D000450,30.206.201.177,IT,False,,,
QPY-T000459167,2026-04-28 13:16:44.717439+00:00,QPY-C001032,QPY-A001032,tok_K001320,CARD_PAYMENT,ECOM,34.19,EUR,M000947,5691,PT,,,D001477,79.57.37.154,PT,False,,,
QPY-T000461261,2026-04-28 18:30:59.518470+00:00,QPY-C002931,QPY-A002931,tok_K003801,CARD_PAYMENT,ECOM,4.96,EUR,M001081,5812,ES,,,D005394,175.46.168.152,ES,False,,,
QPY-T000461489,2026-04-28 19:32:59.163545+00:00,QPY-C002577,QPY-A002577,tok_K003346,CARD_PAYMENT,POS,26.07,EUR,M000176,5541,PT,,,,,,False,,,
QPY-T000462093,2026-04-29 06:00:32+00:00,QPY-C002027,QPY-A002027,tok_K002619,CARD_PAYMENT,ECOM,50.91,EUR,M001134,5311,DE,,,D002902,70.187.173.114,DE,False,,,
QPY-T000462631,2026-04-29 09:43:52.464258+00:00,QPY-C001493,QPY-A001493,tok_K001915,CARD_PAYMENT,ECOM,54.45,EUR,M000630,4111,FR,,,D002130,175.2.207.85,FR,False,,,
QPY-T000465523,2026-04-29 16:29:46.384830+00:00,QPY-C002314,QPY-A002314,tok_K002995,CARD_PAYMENT,ECOM,47.08,EUR,M000419,5691,IT,,,D005292,30.74.84.146,IT,False,,,
QPY-T000468189,2026-04-30 11:40:59.913036+00:00,QPY-C001606,QPY-A001606,,TRANSFER,MOBILE,150.58,EUR,,,,B004016,DE,D002303,70.130.197.70,DE,False,,,
QPY-T000469351,2026-04-30 14:10:04.492778+00:00,QPY-C000730,QPY-A000730,tok_K000933,CARD_PAYMENT,ECOM,15.43,EUR,M000746,4812,ES,,,D001040,175.130.143.216,ES,False,,,
QPY-T000469774,2026-04-30 15:02:57.394088+00:00,QPY-C002403,QPY-A002403,tok_K003114,CARD_PAYMENT,ECOM,6.86,EUR,M000958,5411,ES,,,D003438,175.196.85.1,ES,False,,,
QPY-T000470797,2026-04-30 17:45:39.896419+00:00,QPY-C001730,QPY-A001730,tok_K002227,CARD_PAYMENT,ECOM,18.96,EUR,M001156,5411,ES,,,D002488,175.41.147.243,ES,False,,,
QPY-T000471860,2026-05-01 06:00:38+00:00,QPY-C000278,QPY-A000278,tok_K000346,CARD_PAYMENT,ECOM,30.31,EUR,M000718,4812,US,,,D004991,107.254.170.250,US,False,,,
QPY-T000472250,2026-05-01 08:58:23.209550+00:00,QPY-C003276,QPY-A003276,tok_K004247,CARD_PAYMENT,ECOM,13.42,EUR,M001024,5816,FR,,,D004646,175.126.207.90,FR,False,,,
QPY-T000475176,2026-05-01 16:25:27.949246+00:00,QPY-C002874,QPY-A002874,tok_K003732,CARD_PAYMENT,ECOM,14.3,EUR,M000053,8398,FR,,,D004083,175.206.0.127,FR,False,,,
QPY-T000476388,2026-05-01 23:18:53.359919+00:00,QPY-C000948,QPY-A000948,tok_K001210,CARD_PAYMENT,ECOM,7.1,EUR,M000897,5999,FR,,,D001360,175.92.220.118,FR,False,,,
