transaction_id,event_time,customer_id,account_id,transaction_type,channel,amount,currency,card_token,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country
ALD-T000768170,2026-04-29T07:24:41.063Z,ALD-C003011,ALD-A003011,TRANSFER,WEB,361.93,EUR,,,,,B027428,PT,D004284,79.113.97.185,PT
ALD-T000768171,2026-04-29T07:25:48.497Z,ALD-C003348,ALD-A003348,CARD_PAYMENT,POS,34.88,EUR,tok_K004343,M000892,5311,PT,,,,,
ALD-T000768172,2026-04-29T07:25:57.609Z,ALD-C000355,ALD-A000355,CARD_PAYMENT,POS,33.03,EUR,tok_K000448,M000345,5999,PT,,,,,
ALD-T000768173,2026-04-29T07:25:57.774Z,ALD-C002465,ALD-A002465,CARD_PAYMENT,ECOM,7.78,EUR,tok_K003203,M000389,5816,PT,,,D003530,79.111.50.90,PT
ALD-T000768174,2026-04-29T07:26:39.509Z,ALD-C002415,ALD-A002415,TRANSFER,MOBILE,210.18,EUR,,,,,B006038,PT,D003462,79.223.53.169,PT
ALD-T000768175,2026-04-29T07:27:08.630Z,ALD-C000244,ALD-A000244,CARD_PAYMENT,POS,101.44,EUR,tok_K000310,M000530,5311,PT,,,,,
ALD-T000768176,2026-04-29T07:27:37.596Z,ALD-C000794,ALD-A000794,CARD_PAYMENT,POS,74.85,EUR,tok_K001016,M000965,5541,PT,,,,,
ALD-T000768177,2026-04-29T07:27:58.393Z,ALD-C001881,ALD-A001881,TRANSFER,WEB,53.64,EUR,,,,,B004706,PT,D002696,79.204.175.12,PT
ALD-T000768178,2026-04-29T07:28:13.125Z,ALD-C003182,ALD-A003182,CARD_PAYMENT,POS,51.57,EUR,tok_K004132,M000179,5999,PT,,,,,
ALD-T000768179,2026-04-29T07:28:19.079Z,ALD-C002253,ALD-A002253,CARD_PAYMENT,POS,162.59,EUR,tok_K002924,M000328,7011,PT,,,,,
ALD-T000768180,2026-04-29T07:28:47.974Z,ALD-C003785,ALD-A003785,CARD_PAYMENT,ECOM,74.05,EUR,tok_K004915,M000119,5812,PT,,,D005359,79.140.229.201,PT
ALD-T000768181,2026-04-29T07:30:08.798Z,ALD-C000826,ALD-A000826,TRANSFER,BRANCH,398.65,EUR,,,,,B014743,PT,,,
ALD-T000768182,2026-04-29T07:30:26.036Z,ALD-C002692,ALD-A002692,CARD_PAYMENT,POS,320.64,EUR,tok_K003501,M001580,7011,PT,,,,,
ALD-T000768183,2026-04-29T07:30:38.439Z,ALD-C001966,ALD-A001966,CARD_PAYMENT,POS,7.41,EUR,tok_K002548,M001423,5691,PT,,,,,
ALD-T000768184,2026-04-29T07:31:49.724Z,ALD-C002189,ALD-A002189,CARD_PAYMENT,POS,11.07,EUR,tok_K002843,M000852,5812,PT,,,,,
ALD-T000768185,2026-04-29T07:33:15.293Z,ALD-C003394,ALD-A003394,TRANSFER,MOBILE,1925.34,EUR,,,,,B029495,PT,D004804,79.95.133.104,PT
ALD-T000768186,2026-04-29T07:34:19.220Z,ALD-C000771,ALD-A000771,CARD_PAYMENT,POS,14.42,EUR,tok_K000987,M000096,4111,PT,,,,,
ALD-T000768187,2026-04-29T07:34:32.932Z,ALD-C003245,ALD-A003245,CARD_PAYMENT,ECOM,72.31,EUR,tok_K004213,M000715,5311,PT,,,D004605,79.120.51.149,PT
ALD-T000768188,2026-04-29T07:34:48.577Z,ALD-C000463,ALD-A000463,CARD_PAYMENT,POS,11.56,EUR,tok_K000596,M000951,5411,PT,,,,,
ALD-T000768189,2026-04-29T07:34:49.190Z,ALD-C003210,ALD-A003210,CARD_PAYMENT,POS,61.10,EUR,tok_K004168,M000712,5411,PT,,,,,
ALD-T000768190,2026-04-29T07:34:54.310Z,ALD-C000898,ALD-A000898,CARD_PAYMENT,ECOM,19.61,EUR,tok_K001153,M001140,5812,PT,,,D001293,79.239.28.240,PT
ALD-T000768191,2026-04-29T07:35:38.792Z,ALD-C000581,ALD-A000581,CARD_PAYMENT,POS,5.14,EUR,tok_K000749,M000242,4111,PT,,,,,
ALD-T000768192,2026-04-29T07:36:09.024Z,ALD-C001222,ALD-A001222,TRANSFER,MOBILE,71.11,EUR,,,,,B003047,PT,D001748,79.176.244.63,PT
ALD-T000768193,2026-04-29T07:36:37.937Z,ALD-C003117,ALD-A003117,CARD_PAYMENT,POS,32.57,EUR,tok_K004051,M000249,7995,PT,,,,,
ALD-T000768194,2026-04-29T07:36:44.527Z,ALD-C002527,ALD-A002527,TRANSFER,OPEN_BANKING,839.48,EUR,,,,,B024642,PT,D003617,79.221.125.146,PT
ALD-T000768195,2026-04-29T07:37:04.047Z,ALD-C001454,ALD-A001454,TRANSFER,MOBILE,912.80,EUR,,,,,B018561,PT,D002077,79.191.133.184,PT
ALD-T000768196,2026-04-29T07:37:11.253Z,ALD-C002456,ALD-A002456,TRANSFER,MOBILE,83.05,EUR,,,,,B006137,PT,D003519,79.119.254.137,PT
ALD-T000768197,2026-04-29T07:37:16.110Z,ALD-C002830,ALD-A002830,TRANSFER,MOBILE,558.39,EUR,,,,,B026293,PT,D004023,79.148.31.36,PT
ALD-T000768198,2026-04-29T07:37:39.434Z,ALD-C000115,ALD-A000115,CARD_PAYMENT,POS,39.82,EUR,tok_K000144,M000063,5411,PT,,,,,
ALD-T000768199,2026-04-29T07:38:02.250Z,ALD-C002832,ALD-A002832,TRANSFER,MOBILE,119.94,EUR,,,,,B007090,PT,D004025,79.12.35.29,PT
ALD-T000768200,2026-04-29T07:38:10.333Z,ALD-C000959,ALD-A000959,TRANSFER,MOBILE,133.42,EUR,,,,,B015552,ES,D001375,79.52.219.121,PT
ALD-T000768201,2026-04-29T07:38:56.576Z,ALD-C003434,ALD-A003434,CARD_PAYMENT,ECOM,312.23,EUR,tok_K004456,M001457,4511,PT,,,D004855,79.35.201.67,PT
ALD-T000768202,2026-04-29T07:39:13.784Z,ALD-C001450,ALD-A001450,CARD_PAYMENT,POS,48.76,EUR,tok_K001866,M000125,5691,PT,,,,,
ALD-T000768203,2026-04-29T07:39:32.635Z,ALD-C001889,ALD-A001889,CARD_PAYMENT,ECOM,42.94,EUR,tok_K002449,M000346,5411,PT,,,D002707,79.163.240.63,PT
ALD-T000768204,2026-04-29T07:39:37.159Z,ALD-C002705,ALD-A002705,CARD_PAYMENT,POS,22.37,EUR,tok_K003518,M000459,5812,PT,,,,,
ALD-T000768205,2026-04-29T07:40:04.492Z,ALD-C000281,ALD-A000281,CARD_PAYMENT,POS,11.69,EUR,tok_K000355,M000729,8398,PT,,,,,
ALD-T000768206,2026-04-29T07:40:10.356Z,ALD-C000800,ALD-A000800,CARD_PAYMENT,POS,68.55,EUR,tok_K001022,M000543,5311,PT,,,,,
ALD-T000768207,2026-04-29T07:41:03.707Z,ALD-C003906,ALD-A003906,CARD_PAYMENT,POS,36.54,EUR,tok_K005064,M001365,7011,PT,,,,,
ALD-T000768208,2026-04-29T07:41:10.154Z,ALD-C000983,ALD-A000983,TRANSFER,MOBILE,302.26,EUR,,,,,B002427,PT,D001409,79.220.107.248,PT
ALD-T000768209,2026-04-29T07:41:39.004Z,ALD-C002335,ALD-A002335,CARD_PAYMENT,ECOM,70.53,EUR,tok_K003031,M000567,5411,PT,,,D003342,79.232.207.199,PT
ALD-T000768210,2026-04-29T07:42:30.214Z,ALD-C000479,ALD-A000479,TRANSFER,OPEN_BANKING,307.07,EUR,,,,,B012753,PT,D005684,79.247.236.139,PT
ALD-T000768211,2026-04-29T07:42:58.646Z,ALD-C002434,ALD-A002434,CARD_PAYMENT,POS,271.67,EUR,tok_K003160,M001066,7011,PT,,,,,
ALD-T000768212,2026-04-29T07:43:14.441Z,ALD-C002350,ALD-A002350,TRANSFER,MOBILE,1073.17,EUR,,,,,B023645,NL,D003364,79.198.122.105,PT
ALD-T000768213,2026-04-29T07:43:44.954Z,ALD-C000785,ALD-A000785,CARD_PAYMENT,POS,20.48,EUR,tok_K001005,M001051,4111,PT,,,,,
ALD-T000768214,2026-04-29T07:44:28.913Z,ALD-C001815,ALD-A001815,TRANSFER,MOBILE,101.96,EUR,,,,,B020608,PT,D002606,79.75.227.138,PT
ALD-T000768215,2026-04-29T07:44:35.261Z,ALD-C002223,ALD-A002223,CARD_PAYMENT,ECOM,559.50,EUR,tok_K002886,M000146,5311,PT,,,D003186,79.171.130.23,PT
ALD-T000768216,2026-04-29T07:45:55.762Z,ALD-C002766,ALD-A002766,CARD_PAYMENT,POS,28.47,EUR,tok_K003597,M000021,5541,PT,,,,,
ALD-T000768217,2026-04-29T07:46:19.671Z,ALD-C001530,ALD-A001530,CARD_PAYMENT,POS,40.04,EUR,tok_K001968,M001082,5541,PT,,,,,
ALD-T000768218,2026-04-29T07:47:04.238Z,ALD-C003315,ALD-A003315,CARD_PAYMENT,ECOM,45.13,EUR,tok_K004302,M001580,7011,PT,,,D004699,79.198.48.117,PT
ALD-T000768219,2026-04-29T07:47:06.978Z,ALD-C001965,ALD-A001965,CARD_PAYMENT,POS,17.53,EUR,tok_K002546,M001483,5411,PT,,,,,
ALD-T000768220,2026-04-29T07:47:25.017Z,ALD-C002335,ALD-A002335,TRANSFER,OPEN_BANKING,199.83,EUR,,,,,B005852,PT,D003342,79.232.207.199,PT
ALD-T000768221,2026-04-29T07:47:57.205Z,ALD-C001651,ALD-A001651,CARD_PAYMENT,POS,19.00,EUR,tok_K002136,M000926,5411,PT,,,,,
ALD-T000768222,2026-04-29T07:48:19.850Z,ALD-C000016,ALD-A000016,CARD_PAYMENT,POS,17.68,EUR,tok_K000019,M000766,5812,PT,,,,,
ALD-T000768223,2026-04-29T07:48:31.123Z,ALD-C000549,ALD-A000549,CARD_PAYMENT,ECOM,11.61,EUR,tok_K000707,M000038,5411,PT,,,D000781,79.36.129.35,PT
ALD-T000768224,2026-04-29T07:48:33.294Z,ALD-C002220,ALD-A002220,CARD_PAYMENT,POS,10.66,EUR,tok_K002882,M001378,4111,PT,,,,,
ALD-T000768225,2026-04-29T07:49:35.368Z,ALD-C001015,ALD-A001015,CARD_PAYMENT,ECOM,61.15,EUR,tok_K001305,M001082,5541,PT,,,D001454,79.205.108.35,PT
ALD-T000768226,2026-04-29T07:49:54.928Z,ALD-C003565,ALD-A003565,CARD_PAYMENT,POS,11.69,EUR,tok_K004631,M000637,4111,PT,,,,,
ALD-T000768227,2026-04-29T07:50:01.714Z,ALD-C002665,ALD-A002665,CARD_PAYMENT,ECOM,248.89,EUR,tok_K003468,M001242,5411,PT,,,D003808,79.77.189.219,PT
ALD-T000768228,2026-04-29T07:50:30.547Z,ALD-C000305,ALD-A000305,CARD_PAYMENT,ECOM,18.55,EUR,tok_K000387,M001027,5311,PT,,,D000433,79.131.120.135,PT
ALD-T000768229,2026-04-29T07:51:15.395Z,ALD-C000638,ALD-A000638,CARD_PAYMENT,ECOM,8.83,EUR,tok_K000821,M001194,5691,PT,,,D000914,79.67.19.216,PT
ALD-T000768230,2026-04-29T07:51:27.323Z,ALD-C000904,ALD-A000904,CARD_PAYMENT,POS,24.34,EUR,tok_K001159,M001464,5411,PT,,,,,
ALD-T000768231,2026-04-29T07:51:36.645Z,ALD-C000502,ALD-A000502,TRANSFER,MOBILE,283.21,EUR,,,,,B012863,PT,D000712,79.34.34.130,PT
ALD-T000768232,2026-04-29T07:51:38.651Z,ALD-C002309,ALD-A002309,CARD_PAYMENT,POS,17.59,EUR,tok_K002993,M000798,5311,PT,,,,,
ALD-T000768233,2026-04-29T07:51:50.249Z,ALD-C001846,ALD-A001846,TRANSFER,MOBILE,587.28,EUR,,,,,B004611,PT,D002646,79.37.168.181,PT
ALD-T000768234,2026-04-29T07:54:12.037Z,ALD-C001175,ALD-A001175,TRANSFER,BRANCH,113.13,EUR,,,,,B016776,PT,,,
ALD-T000768235,2026-04-29T07:54:57.983Z,ALD-C001011,ALD-A001011,TRANSFER,WEB,412.78,EUR,,,,,B002496,PT,D001448,79.219.204.146,PT
ALD-T000768236,2026-04-29T07:55:29.284Z,ALD-C001093,ALD-A001093,CARD_PAYMENT,POS,44.84,EUR,tok_K001408,M000883,5812,PT,,,,,
ALD-T000768237,2026-04-29T07:55:41.489Z,ALD-C000634,ALD-A000634,CARD_PAYMENT,POS,45.64,EUR,tok_K000816,M001144,5311,PT,,,,,
ALD-T000768238,2026-04-29T07:55:49.305Z,ALD-C000406,ALD-A000406,CARD_PAYMENT,ECOM,48.30,EUR,tok_K000521,M001239,5541,PT,,,D005677,79.252.163.54,PT
ALD-T000768239,2026-04-29T07:55:52.842Z,ALD-C000425,ALD-A000425,CARD_PAYMENT,ECOM,40.06,EUR,tok_K000547,M000829,5812,PT,,,D000599,79.23.204.94,PT
ALD-T000768240,2026-04-29T07:56:03.360Z,ALD-C001899,ALD-A001899,CARD_PAYMENT,POS,17.31,EUR,tok_K002460,M000259,5999,PT,,,,,
ALD-T000768241,2026-04-29T07:56:19.841Z,ALD-C003735,ALD-A003735,TRANSFER,OPEN_BANKING,35.61,EUR,,,,,B009345,PT,D005283,79.77.112.237,PT
ALD-T000768242,2026-04-29T07:56:47.412Z,ALD-C002961,ALD-A002961,TRANSFER,OPEN_BANKING,56.42,EUR,,,,,B027067,PT,D004210,79.59.137.82,PT
ALD-T000768243,2026-04-29T07:57:22.939Z,ALD-C002334,ALD-A002334,TRANSFER,MOBILE,45.82,EUR,,,,,B023538,PT,D003341,79.22.122.190,PT
ALD-T000768244,2026-04-29T07:58:06.544Z,ALD-C001525,ALD-A001525,CARD_PAYMENT,ECOM,327.94,EUR,tok_K001960,M000263,5541,PT,,,D002187,79.97.123.91,PT
ALD-T000768245,2026-04-29T07:58:29.417Z,ALD-C001943,ALD-A001943,TRANSFER,MOBILE,284.87,EUR,,,,,B004864,PT,D002780,79.0.243.214,PT
ALD-T000768246,2026-04-29T07:58:50.776Z,ALD-C000972,ALD-A000972,TRANSFER,MOBILE,58.20,EUR,,,,,B002399,PT,D001394,79.44.155.143,PT
ALD-T000768247,2026-04-29T07:58:57.840Z,ALD-C001768,ALD-A001768,CARD_PAYMENT,POS,41.84,EUR,tok_K002288,M000099,5411,PT,,,,,
ALD-T000768248,2026-04-29T07:58:58.507Z,ALD-C001183,ALD-A001183,TRANSFER,WEB,1230.95,EUR,,,,,B016837,PT,D001690,79.180.151.31,PT
ALD-T000768249,2026-04-29T07:59:06.726Z,ALD-C003511,ALD-A003511,CARD_PAYMENT,ECOM,5.89,EUR,tok_K004558,M001322,5812,PT,,,D004962,79.152.62.198,PT
ALD-T000768250,2026-04-29T07:59:08.393Z,ALD-C001213,ALD-A001213,CARD_PAYMENT,POS,38.36,EUR,tok_K001561,M001237,5411,PT,,,,,
ALD-T000768251,2026-04-29T07:59:23.322Z,ALD-C001093,ALD-A001093,TRANSFER,MOBILE,844.94,EUR,,,,,B016288,PT,D001564,79.63.231.136,PT
ALD-T000768252,2026-04-29T07:59:58.727Z,ALD-C000737,ALD-A000737,CARD_PAYMENT,POS,8.69,EUR,tok_K000947,M001057,5411,PT,,,,,
ALD-T000768253,2026-04-29T07:59:59.733Z,ALD-C003958,ALD-A003958,TRANSFER,MOBILE,49.00,EUR,,,,,B032574,PT,D005585,79.11.65.175,PT
ALD-T000768254,2026-04-29T08:00:01.528Z,ALD-C003954,ALD-A003954,TRANSFER,MOBILE,128.38,EUR,,,,,B032561,PT,D005580,79.33.97.164,PT
ALD-T000768255,2026-04-29T08:00:13.223Z,ALD-C002590,ALD-A002590,CARD_PAYMENT,POS,20.43,EUR,tok_K003369,M000460,5812,PT,,,,,
ALD-T000768256,2026-04-29T08:00:35.972Z,ALD-C002334,ALD-A002334,TRANSFER,OPEN_BANKING,64.80,EUR,,,,,B023544,PT,D003341,79.22.122.190,PT
ALD-T000768257,2026-04-29T08:01:18.917Z,ALD-C002149,ALD-A002149,TRANSFER,MOBILE,453.14,EUR,,,,,B005379,PT,D003080,79.184.58.244,PT
ALD-T000768258,2026-04-29T08:01:44.725Z,ALD-C001292,ALD-A001292,CARD_PAYMENT,POS,17.75,EUR,tok_K001664,M001140,5812,PT,,,,,
ALD-T000768259,2026-04-29T08:02:14.866Z,ALD-C002452,ALD-A002452,CARD_PAYMENT,ECOM,5.57,EUR,tok_K003186,M000998,4812,PT,,,D003514,79.206.199.72,PT
ALD-T000768260,2026-04-29T08:02:58.179Z,ALD-C002934,ALD-A002934,CARD_PAYMENT,POS,25.95,EUR,tok_K003806,M000034,5411,PT,,,,,
ALD-T000768261,2026-04-29T08:03:05.886Z,ALD-C001152,ALD-A001152,CARD_PAYMENT,POS,191.36,EUR,tok_K001482,M000823,5999,PT,,,,,
ALD-T000768262,2026-04-29T08:03:12.522Z,ALD-C000267,ALD-A000267,CARD_PAYMENT,POS,16.56,EUR,tok_K000339,M000305,5816,PT,,,,,
ALD-T000768263,2026-04-29T08:03:57.470Z,ALD-C000235,ALD-A000235,CARD_PAYMENT,POS,64.60,EUR,tok_K000298,M000373,5411,PT,,,,,
ALD-T000768264,2026-04-29T08:05:17.083Z,ALD-C001449,ALD-A001449,CARD_PAYMENT,POS,8.71,EUR,tok_K001865,M000650,5812,PT,,,,,
ALD-T000768265,2026-04-29T08:05:31.679Z,ALD-C003383,ALD-A003383,CARD_PAYMENT,POS,20.59,EUR,tok_K004392,M000545,5411,PT,,,,,
ALD-T000768266,2026-04-29T08:06:08.126Z,ALD-C000688,ALD-A000688,TRANSFER,OPEN_BANKING,145.02,EUR,,,,,B001707,PT,D000983,79.72.55.214,PT
ALD-T000768267,2026-04-29T08:06:10.281Z,ALD-C003581,ALD-A003581,CARD_PAYMENT,POS,422.40,EUR,tok_K004650,M001070,5999,PT,,,,,
ALD-T000768268,2026-04-29T08:06:26.156Z,ALD-C002712,ALD-A002712,TRANSFER,MOBILE,32.32,EUR,,,,,B025654,PT,D003866,79.14.66.158,PT
ALD-T000768269,2026-04-29T08:06:40.621Z,ALD-C002418,ALD-A002418,CARD_PAYMENT,ECOM,15.48,EUR,tok_K003140,M000953,5411,PT,,,D003466,79.144.58.7,PT
ALD-T000768270,2026-04-29T08:06:41.967Z,ALD-C000214,ALD-A000214,CARD_PAYMENT,ECOM,117.35,EUR,tok_K000273,M001144,5311,PT,,,D000308,79.87.95.112,PT
ALD-T000768271,2026-04-29T08:07:13.127Z,ALD-C002644,ALD-A002644,TRANSFER,MOBILE,43.95,EUR,,,,,B025298,PT,D003777,79.219.168.212,PT
ALD-T000768272,2026-04-29T08:07:31.587Z,ALD-C001760,ALD-A001760,CARD_PAYMENT,ECOM,13.36,EUR,tok_K002277,M001023,4111,PT,,,D002533,79.6.48.187,PT
ALD-T000768273,2026-04-29T08:07:37.821Z,ALD-C002643,ALD-A002643,CARD_PAYMENT,POS,861.00,EUR,tok_K003437,M000706,5732,PT,,,,,
ALD-T000768274,2026-04-29T08:07:45.306Z,ALD-C000075,ALD-A000075,CARD_PAYMENT,ECOM,52.69,EUR,tok_K000094,M000148,5812,PT,,,D000105,79.192.126.148,PT
ALD-T000768275,2026-04-29T08:08:50.918Z,ALD-C000853,ALD-A000853,CARD_PAYMENT,ECOM,52.91,EUR,tok_K001092,M000139,5816,PT,,,D001228,79.105.155.208,PT
ALD-T000768276,2026-04-29T08:09:00.604Z,ALD-C003394,ALD-A003394,CARD_PAYMENT,POS,110.75,EUR,tok_K004405,M000439,4111,PT,,,,,
ALD-T000768277,2026-04-29T08:09:22.051Z,ALD-C003286,ALD-A003286,CARD_PAYMENT,ECOM,54.65,EUR,tok_K004268,M000825,5816,PT,,,D004661,79.93.88.115,PT
ALD-T000768278,2026-04-29T08:09:26.166Z,ALD-C003412,ALD-A003412,CARD_PAYMENT,ECOM,52.11,EUR,tok_K004429,M001423,5691,PT,,,D004828,79.125.144.114,PT
ALD-T000768279,2026-04-29T08:09:41.455Z,ALD-C002062,ALD-A002062,CARD_PAYMENT,POS,32.88,EUR,tok_K002673,M000291,4111,PT,,,,,
ALD-T000768280,2026-04-29T08:09:48.701Z,ALD-C003175,ALD-A003175,CARD_PAYMENT,POS,20.45,EUR,tok_K004123,M000460,5812,PT,,,,,
ALD-T000768281,2026-04-29T08:09:49.950Z,ALD-C001335,ALD-A001335,TRANSFER,WEB,1768.74,EUR,,,,,B017756,PT,D005781,79.224.120.73,PT
ALD-T000768282,2026-04-29T08:09:56.834Z,ALD-C000372,ALD-A000372,CARD_PAYMENT,POS,21.21,EUR,tok_K000470,M000031,5999,PT,,,,,
ALD-T000768283,2026-04-29T08:10:28.903Z,ALD-C001183,ALD-A001183,CARD_PAYMENT,POS,49.16,EUR,tok_K001522,M000648,5812,PT,,,,,
ALD-T000768284,2026-04-29T08:11:23.692Z,ALD-C000061,ALD-A000061,CARD_PAYMENT,POS,14.80,EUR,tok_K000077,M000373,5411,PT,,,,,
ALD-T000768285,2026-04-29T08:11:57.963Z,ALD-C000751,ALD-A000751,CARD_PAYMENT,ECOM,13.28,EUR,tok_K000963,M000656,4111,PT,,,D001077,79.234.53.120,PT
ALD-T000768286,2026-04-29T08:12:12.879Z,ALD-C003093,ALD-A003093,CARD_PAYMENT,POS,9.67,EUR,tok_K004020,M001119,5812,PT,,,,,
ALD-T000768287,2026-04-29T08:12:17.203Z,ALD-C001780,ALD-A001780,CARD_PAYMENT,POS,43.18,EUR,tok_K002304,M001379,5411,PT,,,,,
ALD-T000768288,2026-04-29T08:12:36.388Z,ALD-C003770,ALD-A003770,CARD_PAYMENT,POS,55.31,EUR,tok_K004897,M001461,4111,PT,,,,,
ALD-T000768289,2026-04-29T08:13:03.711Z,ALD-C001726,ALD-A001726,CARD_PAYMENT,ECOM,63.68,EUR,tok_K002233,M000742,5812,PT,,,D002488,79.193.207.161,PT
ALD-T000768290,2026-04-29T08:13:08.312Z,ALD-C003975,ALD-A003975,CARD_PAYMENT,POS,15.53,EUR,tok_K005152,M000602,5411,PT,,,,,
ALD-T000768291,2026-04-29T08:13:27.269Z,ALD-C003175,ALD-A003175,TRANSFER,MOBILE,365.06,EUR,,,,,B028243,PT,D004510,79.182.80.224,PT
ALD-T000768292,2026-04-29T08:13:40.302Z,ALD-C001966,ALD-A001966,CARD_PAYMENT,POS,46.14,EUR,tok_K002548,M001043,4511,PT,,,,,
ALD-T000768293,2026-04-29T08:13:46.369Z,ALD-C003493,ALD-A003493,CARD_PAYMENT,ECOM,23.01,EUR,tok_K004533,M001132,5691,PT,,,D004939,79.11.192.26,PT
ALD-T000768294,2026-04-29T08:13:55.919Z,ALD-C002606,ALD-A002606,CARD_PAYMENT,ECOM,46.22,EUR,tok_K003391,M000363,5411,PT,,,D005906,79.9.48.65,PT
ALD-T000768295,2026-04-29T08:14:06.881Z,ALD-C002237,ALD-A002237,CARD_PAYMENT,POS,170.60,EUR,tok_K002904,M000045,5732,PT,,,,,
ALD-T000768296,2026-04-29T08:14:11.895Z,ALD-C003660,ALD-A003660,CARD_PAYMENT,POS,12.12,EUR,tok_K004750,M001268,5411,PT,,,,,
ALD-T000768297,2026-04-29T08:14:15.485Z,ALD-C002121,ALD-A002121,TRANSFER,WEB,70.48,EUR,,,,,B005303,PT,D003041,79.218.190.145,PT
ALD-T000768298,2026-04-29T08:14:25.322Z,ALD-C000154,ALD-A000154,CARD_PAYMENT,POS,388.94,EUR,tok_K000194,M000692,5999,PT,,,,,
ALD-T000768299,2026-04-29T08:14:50.880Z,ALD-C003870,ALD-A003870,CARD_PAYMENT,ECOM,67.10,EUR,tok_K005024,M000130,5541,PT,,,D005471,79.182.101.235,PT
ALD-T000768300,2026-04-29T08:15:01.052Z,ALD-C000847,ALD-A000847,TRANSFER,MOBILE,98.29,EUR,,,,,B014877,PT,D001221,79.106.213.85,PT
ALD-T000768301,2026-04-29T08:15:21.967Z,ALD-C002671,ALD-A002671,CARD_PAYMENT,POS,4.78,EUR,tok_K003475,M000625,5812,PT,,,,,
ALD-T000768302,2026-04-29T08:15:27.951Z,ALD-C001460,ALD-A001460,CARD_PAYMENT,POS,18.89,EUR,tok_K001879,M001145,5812,PT,,,,,
ALD-T000768303,2026-04-29T08:15:32.316Z,ALD-C003735,ALD-A003735,CARD_PAYMENT,ECOM,12.17,EUR,tok_K004849,M000691,5812,PT,,,D005283,79.77.112.237,PT
ALD-T000768304,2026-04-29T08:15:44.323Z,ALD-C002693,ALD-A002693,CARD_PAYMENT,POS,16.00,EUR,tok_K003502,M001038,4812,PT,,,,,
ALD-T000768305,2026-04-29T08:15:48.720Z,ALD-C003186,ALD-A003186,CARD_PAYMENT,ECOM,18.54,EUR,tok_K004137,M001235,5411,PT,,,D004526,79.76.24.43,PT
ALD-T000768306,2026-04-29T08:15:52.186Z,ALD-C001970,ALD-A001970,CARD_PAYMENT,POS,13.22,EUR,tok_K002552,M001009,5541,PT,,,,,
ALD-T000768307,2026-04-29T08:15:54.059Z,ALD-C002339,ALD-A002339,CARD_PAYMENT,POS,101.39,EUR,tok_K003035,M001485,4812,PT,,,,,
ALD-T000768308,2026-04-29T08:16:13.952Z,ALD-C002273,ALD-A002273,CARD_PAYMENT,POS,114.07,EUR,tok_K002949,M000186,5541,US,,,,,
ALD-T000768309,2026-04-29T08:16:21.718Z,ALD-C000395,ALD-A000395,TRANSFER,OPEN_BANKING,51.70,EUR,,,,,B000976,PT,D000557,79.238.54.43,PT
ALD-T000768310,2026-04-29T08:16:25.768Z,ALD-C000444,ALD-A000444,TRANSFER,WEB,198.84,EUR,,,,,B001117,PT,D000630,79.112.28.25,PT
